handle,performance_count,performance_median,performance_mean,performance_min,performance_max,performance_std,accessibility_count,accessibility_median,accessibility_mean,accessibility_min,accessibility_max,accessibility_std,seo_count,seo_median,seo_mean,seo_min,seo_max,seo_std,best_practices_count,best_practices_median,best_practices_mean,best_practices_min,best_practices_max,best_practices_std,performance_color,accessibility_color,seo_color,best_practices_color,performance_rank,accessibility_rank,seo_rank,best_practices_rank
CBNoficial,24,0.0,0.0625,0.0,0.15,0.07554152327780023,24,0.87,0.87,0.87,0.87,0.0,24,0.75,0.75,0.75,0.75,0.0,24,0.58,0.58,0.58,0.58,0.0,red,orange,orange,orange,1100.0,413.0,1058.0,1067.0
CBS7News,15,0.12,0.11800000000000001,0.08,0.17,0.021111946516469908,15,0.84,0.838,0.8200000000000001,0.85,0.00941123948114315,15,0.91,0.91,0.91,0.91,0.0,15,0.75,0.782,0.75,0.8300000000000001,0.04056740422696883,red,orange,green,orange,1007.0,699.0,487.0,786.0
CBSNews,29,0.44,0.4593103448275862,0.38,0.65,0.05250381173120118,29,0.8,0.8,0.8,0.8,0.0,29,0.84,0.84,0.84,0.84,0.0,29,0.8300000000000001,0.87,0.83,1.0,0.050568200058365285,red,orange,orange,orange,429.0,814.0,781.0,298.0
CCurrentArgus,15,0.84,0.7806666666666667,0.42,0.87,0.13713740068510366,15,0.87,0.8633333333333333,0.78,0.87,0.02319687992155927,15,0.93,0.9253333333333333,0.86,0.93,0.01807392228230129,15,0.8300000000000001,0.8313333333333334,0.75,0.92,0.04549201918494945,orange,orange,green,orange,99.0,413.0,149.0,298.0
CJOnline,15,0.8300000000000001,0.778,0.44,0.86,0.13143167698194266,15,0.87,0.8653333333333334,0.8,0.88,0.01846489590960048,15,0.92,0.9153333333333333,0.85,0.92,0.018073922282301296,15,0.8300000000000001,0.8306666666666668,0.75,0.92,0.03217511608740667,orange,orange,green,orange,168.0,413.0,233.0,298.0
CJR,15,0.37,0.37466666666666665,0.31,0.47,0.039797104465143236,15,0.8200000000000001,0.8200000000000001,0.82,0.8200000000000001,4.1962486042515756e-17,15,0.85,0.85,0.85,0.85,0.0,15,0.75,0.7286666666666667,0.67,0.75,0.03661901665736507,red,orange,orange,orange,507.0,748.0,724.0,786.0
CNBC,15,0.24,0.238,0.22,0.28,0.014242792663559458,15,0.89,0.8853333333333334,0.8200000000000001,0.89,0.01807392228230127,15,0.8300000000000001,0.8253333333333334,0.76,0.8300000000000001,0.018073922282301293,15,0.75,0.766,0.75,0.8300000000000001,0.03312314684843304,red,orange,orange,orange,710.0,291.0,871.0,786.0
CNET,15,0.26,0.2693333333333333,0.14,0.39,0.07741047056038966,15,0.8,0.8200000000000001,0.8,0.95,0.05277986629117474,15,0.85,0.85,0.85,0.85,0.0,15,0.8300000000000001,0.8360000000000001,0.83,0.92,0.02323790007724449,red,orange,orange,orange,667.0,814.0,724.0,298.0
CNNBrasil,24,0.385,0.37958333333333333,0.23,0.48,0.06402982774129341,24,0.87,0.8424999999999999,0.76,0.87,0.04865584553111606,24,0.85,0.8695833333333334,0.84,0.92,0.03316351671007932,24,0.8300000000000001,0.82625,0.75,0.92,0.07039098880075371,red,orange,orange,orange,491.0,413.0,724.0,298.0
CNSmd,15,0.37,0.35,0.26,0.41,0.05014265364224069,15,0.68,0.68,0.68,0.68,0.0,15,0.68,0.6813333333333333,0.68,0.6900000000000001,0.0035186577527449936,15,1.0,1.0,1.0,1.0,0.0,red,orange,orange,green,507.0,1036.0,1092.0,1.0
CODaily,15,0.14,0.154,0.09,0.28,0.0576690062833953,15,0.8,0.8,0.8,0.8,0.0,15,0.84,0.84,0.84,0.84,0.0,15,0.75,0.7393333333333333,0.67,0.8300000000000001,0.04131182235954577,red,orange,orange,orange,979.0,814.0,781.0,786.0
CPRNews,15,0.25,0.25933333333333336,0.23,0.33,0.02737743248596935,15,0.88,0.88,0.88,0.88,0.0,15,0.98,0.98,0.98,0.98,0.0,15,1.0,1.0,1.0,1.0,0.0,red,orange,green,green,685.0,324.0,68.0,1.0
CPublicPress,15,0.7000000000000001,0.6839999999999999,0.56,0.75,0.05207137958061577,15,0.89,0.89,0.89,0.89,0.0,15,0.99,0.99,0.99,0.99,0.0,15,0.92,0.92,0.92,0.92,0.0,orange,orange,green,green,275.0,291.0,37.0,126.0
CQnow,15,0.45,0.44333333333333336,0.37,0.54,0.04561745697594707,15,0.95,0.95,0.95,0.95,0.0,15,0.97,0.97,0.97,0.97,0.0,15,1.0,1.0,1.0,1.0,0.0,red,green,green,green,416.0,139.0,116.0,1.0
CTmagazine,15,0.11,0.11,0.09,0.13,0.011952286093343938,15,0.4,0.398,0.37,0.4,0.00774596669241483,15,0.75,0.7533333333333334,0.75,0.76,0.004879500364742706,15,0.75,0.75,0.67,0.8300000000000001,0.030237157840738202,red,red,orange,orange,1020.0,1101.0,1058.0,786.0
CalMatters,15,0.68,0.678,0.58,0.77,0.04723799923185329,15,0.86,0.8866666666666666,0.86,0.94,0.03903600291794134,15,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.1962486042515756e-17,15,1.0,1.0,1.0,1.0,0.0,orange,orange,orange,green,283.0,627.0,871.0,1.0
CantonLedger,15,0.84,0.8393333333333334,0.81,0.87,0.019444671200491846,15,0.87,0.852,0.78,0.87,0.037263540204487106,15,0.92,0.906,0.85,0.92,0.0289827534923789,15,0.8300000000000001,0.8246666666666668,0.75,0.8300000000000001,0.020655911179772914,orange,orange,green,orange,99.0,413.0,233.0,298.0
CantonRepdotcom,15,0.8300000000000001,0.7813333333333333,0.42,0.86,0.13378376298376135,15,0.87,0.8666666666666667,0.78,0.88,0.0243975018237133,15,0.92,0.9153333333333333,0.85,0.92,0.01807392228230129,15,0.8300000000000001,0.8306666666666668,0.75,0.92,0.03217511608740668,orange,orange,green,orange,168.0,413.0,233.0,298.0
CapitalB_ATL,14,0.275,0.3057142857142857,0.22,0.47,0.08006865186194287,14,1.0,1.0,1.0,1.0,0.0,14,0.9,0.915,0.9,0.97,0.02980707195384242,14,0.92,0.92,0.92,0.92,0.0,red,green,green,green,643.0,1.0,588.0,126.0
CapitolNewsIL,15,0.06,0.06533333333333333,0.05,0.11,0.0188477610139267,15,0.95,0.95,0.95,0.95,0.0,15,0.93,0.93,0.93,0.93,0.0,15,0.75,0.75,0.75,0.75,0.0,red,green,green,orange,1070.0,139.0,149.0,786.0
Chalkbeat,15,0.46,0.4246666666666667,0.29,0.54,0.07936053955269733,15,0.9,0.9,0.9,0.9,0.0,15,0.98,0.98,0.98,0.98,0.0,15,1.0,0.9886666666666667,0.83,1.0,0.043893811257017405,red,green,green,green,408.0,269.0,68.0,1.0
Charlie_Hebdo_,23,0.67,0.6630434782608695,0.47,0.78,0.07313964119835772,23,0.86,0.8600000000000001,0.86,0.86,0.0,23,0.86,0.8573913043478261,0.85,0.86,0.004489777585448827,23,0.92,0.92,0.92,0.92,0.0,orange,orange,orange,green,286.0,627.0,675.0,126.0
Chequeado,15,0.34,0.33399999999999996,0.2,0.41,0.06068654828590219,15,0.8,0.8,0.8,0.8,0.0,15,0.9,0.9,0.9,0.9,0.0,15,0.8300000000000001,0.8140000000000001,0.67,0.8300000000000001,0.04484895284651105,red,orange,green,orange,547.0,814.0,588.0,298.0
ChesBayJournal,14,0.5549999999999999,0.5464285714285715,0.38,0.67,0.10020034875243644,14,0.88,0.88,0.88,0.88,0.0,14,0.74,0.74,0.74,0.74,0.0,14,0.92,0.92,0.92,0.92,0.0,orange,orange,orange,green,345.0,324.0,1067.0,126.0
ChessBase,15,0.24,0.23066666666666666,0.14,0.35,0.07535313688291442,15,0.78,0.78,0.78,0.78,0.0,15,0.9,0.9046666666666667,0.9,0.91,0.00516397779494325,15,0.67,0.67,0.67,0.67,0.0,red,orange,green,orange,710.0,882.0,588.0,979.0
ChicagoReporter,22,0.59,0.5809090909090909,0.47,0.62,0.036109501573631624,22,0.86,0.8599999999999999,0.86,0.86,0.0,22,0.91,0.91,0.91,0.91,0.0,22,0.92,0.9563636363636363,0.92,1.0,0.04077177531501004,orange,orange,green,green,320.0,627.0,487.0,126.0
Chicago_Reader,22,0.44,0.45909090909090905,0.3,0.64,0.10350565160134936,22,0.91,0.91,0.91,0.91,0.0,22,0.98,0.98,0.98,0.98,0.0,22,0.92,0.9031818181818182,0.83,1.0,0.04401150971067669,red,green,green,green,429.0,244.0,68.0,126.0
ChieftainNews,15,0.49,0.6306666666666667,0.34,0.86,0.20844549361769327,15,0.87,0.868,0.86,0.88,0.005606119105813887,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8360000000000001,0.83,0.92,0.023237900077244498,red,orange,green,orange,387.0,413.0,233.0,298.0
ChilliGaz,15,0.86,0.8546666666666667,0.8300000000000001,0.89,0.015522640914238195,15,0.87,0.872,0.86,0.92,0.013732131246511918,15,0.93,0.93,0.93,0.93,0.0,15,0.8300000000000001,0.8306666666666668,0.75,0.92,0.03217511608740667,orange,orange,green,orange,25.0,413.0,149.0,298.0
CiceroNoticias,22,0.12,0.11954545454545454,0.1,0.14,0.011742179860604584,22,0.9,0.9,0.9,0.9,0.0,22,0.98,0.98,0.98,0.98,0.0,22,1.0,1.0,1.0,1.0,0.0,red,green,green,green,1007.0,269.0,68.0,1.0
CityAndStateNY,15,0.15,0.158,0.12,0.21,0.02980891525318271,15,0.76,0.76,0.76,0.76,0.0,15,0.84,0.84,0.84,0.84,0.0,15,0.75,0.7446666666666667,0.67,0.75,0.020655911179772883,red,orange,orange,orange,958.0,936.0,781.0,786.0
CityJournal,22,0.555,0.535,0.39,0.6000000000000001,0.056966991277739916,22,0.81,0.81,0.81,0.81,0.0,22,0.86,0.8599999999999999,0.86,0.86,0.0,22,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.1962486042515756e-17,orange,orange,orange,orange,343.0,774.0,675.0,298.0
CivilBeat,15,0.22,0.22533333333333333,0.13,0.32,0.05409867527644893,15,0.61,0.61,0.61,0.61,0.0,15,0.86,0.86,0.86,0.86,0.0,15,0.75,0.766,0.67,0.8300000000000001,0.04484895284651106,red,orange,orange,orange,758.0,1071.0,675.0,786.0
ClaytonCrescent,15,0.38,0.36133333333333334,0.25,0.43,0.05462425764996284,15,0.85,0.85,0.85,0.85,0.0,15,0.91,0.91,0.91,0.91,0.0,15,1.0,0.984,0.92,1.0,0.03312314684843301,red,orange,green,green,493.0,669.0,487.0,1.0
CoMissourian,15,0.17,0.16933333333333334,0.16,0.19,0.011629191512658787,15,0.96,0.9599999999999999,0.96,0.96,0.0,15,0.91,0.91,0.91,0.91,0.0,15,0.8300000000000001,0.8086666666666668,0.75,0.8300000000000001,0.036619016657365104,red,green,green,orange,886.0,89.0,487.0,298.0
CoinDesk,15,0.23,0.23066666666666666,0.19,0.26,0.019808608037440497,15,0.87,0.8673333333333333,0.85,0.87,0.007037315505489968,15,0.86,0.86,0.86,0.86,0.0,15,1.0,0.9946666666666667,0.92,1.0,0.02065591117977289,red,orange,orange,green,730.0,413.0,675.0,1.0
ColoradoSun,15,0.17,0.17200000000000001,0.14,0.22,0.022424476423255534,15,0.86,0.86,0.86,0.86,0.0,15,0.98,0.9786666666666667,0.97,0.98,0.003518657752744979,15,0.92,0.908,0.8300000000000001,0.92,0.03166791977470485,red,orange,green,green,886.0,627.0,68.0,126.0
CookPolitical,15,0.42,0.4073333333333334,0.3,0.46,0.04605379876787996,15,0.8,0.8260000000000001,0.8,0.95,0.047479318806041365,15,0.93,0.9486666666666667,0.93,1.0,0.03204163957519444,15,0.67,0.664,0.58,0.67,0.023237900077244522,red,orange,green,orange,455.0,814.0,149.0,979.0
Corriere,15,0.38,0.37533333333333335,0.27,0.47,0.059265343602994076,15,0.47,0.47,0.47,0.47,0.0,15,0.86,0.86,0.86,0.86,0.0,15,0.75,0.7446666666666667,0.67,0.75,0.02065591117977288,red,red,orange,orange,493.0,1098.0,675.0,786.0
CourierTimes,15,0.84,0.7419999999999999,0.47,0.88,0.16861621681033107,15,0.87,0.858,0.78,0.87,0.03166791977470485,15,0.92,0.9106666666666666,0.85,0.92,0.024630604269214908,15,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.1962486042515756e-17,orange,orange,green,orange,99.0,413.0,233.0,298.0
Courier_Tribune,15,0.86,0.8546666666666667,0.81,0.89,0.021336309316235896,15,0.87,0.8686666666666666,0.86,0.88,0.005163977794943225,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8200000000000001,0.75,0.92,0.04292851200376207,orange,orange,green,orange,25.0,413.0,233.0,298.0
Cronistacom,16,0.33,0.33187500000000003,0.17,0.45,0.07035327521397516,16,0.77,0.76875,0.75,0.77,0.004999999999999984,16,0.84,0.840625,0.84,0.85,0.0024999999999999883,16,0.92,0.8712500000000001,0.75,0.92,0.06974955196988725,red,orange,orange,green,565.0,906.0,781.0,126.0
CrucesSunNews,15,0.8300000000000001,0.766,0.46,0.86,0.14136073409139166,15,0.87,0.876,0.86,0.92,0.018439088914585813,15,0.93,0.93,0.93,0.93,0.0,15,0.8300000000000001,0.8360000000000001,0.83,0.92,0.023237900077244498,orange,orange,green,orange,168.0,413.0,149.0,298.0
DEADLINE,15,0.29,0.28800000000000003,0.15,0.42,0.07974960814950753,15,0.8300000000000001,0.8293333333333333,0.79,0.84,0.013345232785352113,15,0.91,0.9053333333333333,0.84,0.91,0.018073922282301293,15,0.75,0.7386666666666667,0.58,0.75,0.043893811257017405,red,orange,green,orange,613.0,716.0,487.0,786.0
DMRegister,19,0.84,0.7636842105263157,0.46,0.88,0.14686390246739742,19,0.87,0.8394736842105264,0.79,0.88,0.038510270521933676,19,0.92,0.8905263157894737,0.85,0.92,0.03550800914512518,19,0.8300000000000001,0.8305263157894738,0.75,0.92,0.02837715908780753,orange,orange,green,orange,99.0,413.0,233.0,298.0
DN_no,16,0.08,0.074375,0.0,0.16,0.04760514678057405,16,0.87,0.863125,0.84,0.87,0.009464847243000497,16,0.98,0.9824999999999999,0.98,0.99,0.00447213595499958,16,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.0539612963254114e-17,red,orange,green,orange,1055.0,413.0,68.0,298.0
DRUDGE,23,0.17,0.1691304347826087,0.07,0.25,0.058302739954190885,23,0.8200000000000001,0.8221739130434783,0.81,0.8300000000000001,0.0059973643750101165,23,0.8200000000000001,0.8182608695652174,0.81,0.8200000000000001,0.00387553387881592,23,0.5,0.4895652173913043,0.42,0.58,0.043846660582862795,red,orange,orange,orange,886.0,748.0,922.0,1093.0
Dagsavisen,15,0.25,0.2506666666666667,0.21,0.33,0.033693294514459335,15,0.91,0.9073333333333334,0.9,0.91,0.004577377082170645,15,0.92,0.9226666666666666,0.92,0.93,0.004577377082170645,15,0.8300000000000001,0.8666666666666667,0.75,0.92,0.05537749241945382,red,green,green,orange,685.0,244.0,233.0,298.0
DailyCaller,22,0.28,0.2877272727272727,0.26,0.37,0.025991173993129377,22,0.92,0.9150000000000001,0.86,0.92,0.013001831372834371,22,0.93,0.93,0.93,0.93,0.0,22,0.75,0.75,0.67,0.8300000000000001,0.024688535993934734,red,green,green,orange,626.0,220.0,149.0,786.0
DailyComet,15,0.8300000000000001,0.744,0.46,0.87,0.1612362950986621,15,0.87,0.8686666666666666,0.86,0.88,0.006399404734221819,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8366666666666667,0.75,0.92,0.0395811402901264,orange,orange,green,orange,168.0,413.0,233.0,298.0
DailyJeff,15,0.8300000000000001,0.804,0.43,0.86,0.10493535424931186,15,0.88,0.8753333333333334,0.87,0.88,0.005163977794943282,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8366666666666667,0.75,0.92,0.039581140290126396,orange,orange,green,orange,168.0,324.0,233.0,298.0
DailyNeb,15,0.12,0.12733333333333335,0.1,0.16,0.02051712409068047,15,0.84,0.84,0.84,0.84,0.0,15,0.77,0.77,0.77,0.77,0.0,15,0.67,0.67,0.67,0.67,0.0,red,orange,orange,orange,1007.0,699.0,989.0,979.0
Daily_Record,23,0.19,0.19695652173913045,0.15,0.25,0.038545696919217096,23,0.77,0.7734782608695652,0.77,0.81,0.011524162620801234,23,0.85,0.8560869565217392,0.85,0.92,0.020167284586402153,23,0.8300000000000001,0.8230434782608695,0.75,0.8300000000000001,0.023048325241602448,red,orange,orange,orange,838.0,906.0,724.0,298.0
DainikBhaskar,15,0.43,0.45466666666666666,0.33,0.67,0.09731147830304404,15,0.89,0.8873333333333334,0.85,0.89,0.01032795558988645,15,1.0,1.0,1.0,1.0,0.0,15,0.8300000000000001,0.8613333333333333,0.75,0.92,0.06254902838878439,red,orange,green,orange,444.0,291.0,1.0,298.0
DallasBizNews,15,0.22,0.22466666666666668,0.19,0.27,0.019591057240729095,15,0.96,0.9546666666666667,0.89,1.0,0.03044120015154896,15,0.89,0.892,0.89,0.9,0.004140393356054157,15,0.67,0.68,0.58,0.75,0.042928512003762034,red,green,orange,orange,758.0,89.0,649.0,979.0
DallasCoNews,18,0.77,0.7683333333333333,0.75,0.79,0.009851843661437777,18,0.87,0.8572222222222222,0.76,0.88,0.03659083066683359,18,0.92,0.9083333333333334,0.85,0.92,0.026843774609658002,18,0.8300000000000001,0.8305555555555556,0.75,0.92,0.029199561282405726,orange,orange,green,orange,254.0,413.0,233.0,298.0
DandC,15,0.8200000000000001,0.6739999999999999,0.33,0.86,0.21566508426592512,15,0.87,0.8686666666666666,0.86,0.88,0.006399404734221861,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8306666666666668,0.75,0.92,0.03217511608740668,orange,orange,green,orange,218.0,413.0,233.0,298.0
Deadspin,15,0.28,0.2873333333333334,0.26,0.33,0.01624221425205085,15,0.93,0.9486666666666667,0.93,0.97,0.020655911179772855,15,0.9,0.9,0.9,0.9,0.0,15,0.75,0.7873333333333333,0.75,0.8300000000000001,0.04131182235954578,red,green,green,orange,626.0,189.0,588.0,786.0
DecisionDeskHQ,15,0.27,0.262,0.19,0.32,0.043948021245882866,15,0.85,0.85,0.85,0.85,0.0,15,0.93,0.93,0.93,0.93,0.0,15,1.0,0.9833333333333333,0.8300000000000001,1.0,0.04715728494951254,red,orange,green,green,651.0,669.0,149.0,1.0
DefectorMedia,15,0.25,0.26866666666666666,0.21,0.36,0.046270426634648414,15,0.98,0.9426666666666667,0.9,0.98,0.041311822359545766,15,0.97,0.97,0.97,0.97,0.0,15,0.92,0.92,0.92,0.92,0.0,red,green,green,green,685.0,27.0,116.0,126.0
DelawarePublic,15,0.54,0.5233333333333333,0.23,0.6900000000000001,0.13594466661459134,15,1.0,1.0,1.0,1.0,0.0,15,0.98,0.9813333333333333,0.98,0.99,0.0035186577527449893,15,1.0,1.0,1.0,1.0,0.0,orange,green,green,green,350.0,1.0,68.0,1.0
DelawareToday,16,0.64,0.644375,0.6000000000000001,0.75,0.039322385482063515,16,0.91,0.91,0.91,0.91,0.0,16,0.92,0.92,0.92,0.92,0.0,16,0.92,0.92,0.92,0.92,0.0,orange,green,green,green,295.0,244.0,233.0,126.0
DenverChannel,16,0.2,0.1925,0.13,0.24,0.029325756597230357,16,0.94,0.921875,0.89,0.98,0.030815310047658657,16,0.91,0.879375,0.84,0.91,0.035864327680858635,16,0.79,0.79,0.75,0.8300000000000001,0.041311822359545815,red,green,green,orange,813.0,162.0,487.0,782.0
Denverite,15,0.3,0.2946666666666667,0.19,0.38,0.05926534360299409,15,0.81,0.81,0.81,0.81,0.0,15,0.99,0.99,0.99,0.99,0.0,15,0.92,0.92,0.92,0.92,0.0,red,orange,green,green,595.0,774.0,37.0,126.0
Deseret,16,0.21000000000000002,0.199375,0.13,0.27,0.046970735570139845,16,0.98,0.98,0.98,0.98,0.0,16,0.98,0.98,0.98,0.98,0.0,16,0.8300000000000001,0.8306250000000001,0.75,0.92,0.03108456208473911,red,green,green,orange,783.0,27.0,68.0,298.0
DesertSunNews,16,0.8300000000000001,0.745625,0.47,0.86,0.1618628534696375,16,0.88,0.8825000000000001,0.87,0.89,0.005773502691896256,16,0.92,0.92,0.92,0.92,0.0,16,0.8300000000000001,0.8250000000000001,0.75,0.8300000000000001,0.020000000000000018,orange,orange,green,orange,168.0,324.0,233.0,298.0
Desert_Oracle,16,0.5700000000000001,0.5850000000000001,0.49,0.68,0.05489383693397039,16,0.8,0.8,0.8,0.8,0.0,16,0.93,0.93,0.93,0.93,0.0,16,0.92,0.92,0.92,0.92,0.0,orange,orange,green,green,327.0,814.0,149.0,126.0
DestinLog,16,0.835,0.721875,0.4,0.87,0.1949775628117246,16,0.88,0.873125,0.78,0.88,0.024958298553119863,16,0.92,0.915625,0.85,0.92,0.01750000000000002,16,0.8300000000000001,0.83625,0.75,0.92,0.038275318418009276,orange,orange,green,orange,155.0,324.0,233.0,298.0
DetroitNews,15,0.8300000000000001,0.802,0.42,0.86,0.10784910093008925,15,0.87,0.854,0.78,0.88,0.03699420804087347,15,0.86,0.846,0.79,0.86,0.028982753492378856,15,0.8300000000000001,0.8246666666666668,0.75,0.8300000000000001,0.020655911179772914,orange,orange,orange,orange,168.0,413.0,675.0,298.0
DiarioPE,26,0.42,0.36730769230769234,0.2,0.46,0.10101713487553259,26,0.7000000000000001,0.7000000000000001,0.7,0.7000000000000001,4.4408920985006264e-17,26,0.795,0.8053846153846155,0.78,0.85,0.02564851172770368,26,0.75,0.7161538461538461,0.67,0.75,0.040306517892462305,red,orange,orange,orange,455.0,1022.0,965.0,786.0
DiscoverMag,16,0.36,0.41500000000000004,0.2,0.59,0.11809600614189568,16,0.92,0.92,0.92,0.92,0.0,16,0.89,0.89125,0.89,0.9,0.003415650255319845,16,0.8300000000000001,0.869375,0.83,0.92,0.04611127844681817,red,green,orange,orange,521.0,220.0,649.0,298.0
Discovery,16,0.16,0.17625,0.12,0.3,0.05162363799656122,16,0.84,0.84,0.84,0.84,0.0,16,0.91,0.9087500000000001,0.9,0.91,0.0034156502553198548,16,0.75,0.785,0.75,0.8300000000000001,0.04098780306383843,red,orange,green,orange,923.0,699.0,487.0,786.0
DispatchAlerts,16,0.8300000000000001,0.74875,0.42,0.87,0.16115727308026365,16,0.87,0.86625,0.78,0.88,0.023629078131263047,16,0.92,0.915625,0.85,0.92,0.017500000000000012,16,0.8300000000000001,0.841875,0.75,0.92,0.043545952739606,orange,orange,green,orange,168.0,413.0,233.0,298.0
DroneDJ,16,0.5650000000000001,0.5625,0.34,0.67,0.09969954864491616,16,0.84,0.8362499999999999,0.78,0.84,0.014999999999999977,16,0.96,0.95375,0.88,0.96,0.019958289839896934,16,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.0539612963254114e-17,orange,orange,green,orange,331.0,699.0,140.0,298.0
ECLedger,16,0.83,0.8306250000000001,0.8,0.88,0.02351418011895516,16,0.87,0.86625,0.78,0.88,0.023909551787239063,16,0.92,0.915625,0.85,0.92,0.01750000000000002,16,0.8300000000000001,0.8250000000000001,0.75,0.8300000000000001,0.020000000000000018,orange,orange,green,orange,204.0,413.0,233.0,298.0
EENewsUpdates,16,0.355,0.365625,0.3,0.44,0.04426718122190902,16,0.86,0.86,0.86,0.86,0.0,16,0.91,0.91,0.91,0.91,0.0,16,1.0,0.99,0.92,1.0,0.027325202042558932,red,orange,green,green,533.0,627.0,487.0,1.0
ELTIEMPO,16,0.22,0.2175,0.19,0.28,0.01949358868961794,16,0.885,0.884375,0.87,0.89,0.006291528696058979,16,0.91,0.91,0.91,0.91,0.0,16,0.75,0.745,0.67,0.75,0.01999999999999999,red,orange,green,orange,758.0,322.0,487.0,786.0
EagleGazette,16,0.85,0.816875,0.5,0.87,0.08882332651580514,16,0.87,0.8674999999999999,0.86,0.87,0.004472135954999578,16,0.93,0.93,0.93,0.93,0.0,16,0.8300000000000001,0.8306250000000001,0.75,0.92,0.031084562084739115,orange,orange,green,orange,58.0,413.0,149.0,298.0
EastBayTimes,16,0.05,0.04125,0.01,0.06,0.021563858652847823,16,0.845,0.848125,0.8300000000000001,0.86,0.011672617529928736,16,0.84,0.84,0.84,0.84,0.0,16,0.75,0.739375,0.58,0.75,0.04250000000000001,red,orange,orange,orange,1076.0,696.0,781.0,786.0
EdSource,16,0.185,0.185,0.16,0.21,0.012649110640673516,16,0.88,0.88,0.88,0.88,0.0,16,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.0539612963254114e-17,16,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.0539612963254114e-17,red,orange,orange,orange,862.0,324.0,871.0,298.0
ElFinanciero_Mx,16,0.2,0.21375,0.18,0.3,0.03304037933599835,16,0.75,0.745,0.73,0.75,0.008944271909999182,16,0.92,0.92,0.92,0.92,0.0,16,0.75,0.78125,0.67,0.92,0.0672185490272836,red,orange,green,orange,813.0,951.0,233.0,786.0
El_Universal_Mx,16,0.17,0.16875,0.15,0.18,0.006191391873668902,16,0.68,0.6787500000000001,0.66,0.68,0.004999999999999988,16,0.93,0.93,0.93,0.93,0.0,16,0.42,0.4075,0.33,0.5,0.05335416259924493,red,orange,green,red,886.0,1036.0,149.0,1099.0
Enquirer,16,0.825,0.71,0.36,0.85,0.1914854215512676,16,0.87,0.8512500000000001,0.79,0.87,0.029636688973860337,16,0.93,0.9125000000000001,0.86,0.93,0.03130495168499709,16,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.0539612963254114e-17,orange,orange,green,orange,215.0,413.0,149.0,298.0
