handle,datetime,screenshot_url,hyperlinks_url,accessibility_url,lighthouse_url,wayback_url
courierjournal,2022-10-18 17:37:19.180957+00:00,https://archive.org/download/courierjournal-2022/courierjournal-2022-10-18T13:37:19.180957-04:00.jpg,https://archive.org/download/courierjournal-2022/courierjournal-2022-10-18T13:37:19.180957-04:00.hyperlinks.json,https://archive.org/download/courierjournal-2022/courierjournal-2022-10-18T13:37:19.180957-04:00.accessibility.json,https://archive.org/download/courierjournal-2022/courierjournal-2022-10-18T13:37:19.180957-04:00.lighthouse.json,https://archive.org/download/courierjournal-2022/courierjournal-2022-10-18T13:37:19.180957-04:00.wayback.json
courierpress,2022-10-18 17:38:13.996688+00:00,https://archive.org/download/courierpress-2022/courierpress-2022-10-18T12:38:13.996688-05:00.jpg,https://archive.org/download/courierpress-2022/courierpress-2022-10-18T12:38:13.996688-05:00.hyperlinks.json,https://archive.org/download/courierpress-2022/courierpress-2022-10-18T12:38:13.996688-05:00.accessibility.json,https://archive.org/download/courierpress-2022/courierpress-2022-10-18T12:38:13.996688-05:00.lighthouse.json,https://archive.org/download/courierpress-2022/courierpress-2022-10-18T12:38:13.996688-05:00.wayback.json
couriertimes,2022-10-19 00:18:32.354063+00:00,https://archive.org/download/couriertimes-2022/couriertimes-2022-10-18T20:18:32.354063-04:00.jpg,https://archive.org/download/couriertimes-2022/couriertimes-2022-10-18T20:18:32.354063-04:00.hyperlinks.json,https://archive.org/download/couriertimes-2022/couriertimes-2022-10-18T20:18:32.354063-04:00.accessibility.json,https://archive.org/download/couriertimes-2022/couriertimes-2022-10-18T20:18:32.354063-04:00.lighthouse.json,https://archive.org/download/couriertimes-2022/couriertimes-2022-10-18T20:18:32.354063-04:00.wayback.json
cpipr,2022-10-18 17:38:45.558361+00:00,https://archive.org/download/cpipr-2022/cpipr-2022-10-18T13:38:45.558361-04:00.jpg,https://archive.org/download/cpipr-2022/cpipr-2022-10-18T13:38:45.558361-04:00.hyperlinks.json,https://archive.org/download/cpipr-2022/cpipr-2022-10-18T13:38:45.558361-04:00.accessibility.json,https://archive.org/download/cpipr-2022/cpipr-2022-10-18T13:38:45.558361-04:00.lighthouse.json,https://archive.org/download/cpipr-2022/cpipr-2022-10-18T13:38:45.558361-04:00.wayback.json
cprnews,2022-10-18 23:15:24.330328+00:00,https://archive.org/download/cprnews-2022/cprnews-2022-10-18T17:15:24.330328-06:00.jpg,https://archive.org/download/cprnews-2022/cprnews-2022-10-18T17:15:24.330328-06:00.hyperlinks.json,https://archive.org/download/cprnews-2022/cprnews-2022-10-18T17:15:24.330328-06:00.accessibility.json,https://archive.org/download/cprnews-2022/cprnews-2022-10-18T17:15:24.330328-06:00.lighthouse.json,https://archive.org/download/cprnews-2022/cprnews-2022-10-18T17:15:24.330328-06:00.wayback.json
cpsj,2022-10-18 17:37:31.389772+00:00,https://archive.org/download/cpsj-2022/cpsj-2022-10-18T13:37:31.389772-04:00.jpg,https://archive.org/download/cpsj-2022/cpsj-2022-10-18T13:37:31.389772-04:00.hyperlinks.json,https://archive.org/download/cpsj-2022/cpsj-2022-10-18T13:37:31.389772-04:00.accessibility.json,https://archive.org/download/cpsj-2022/cpsj-2022-10-18T13:37:31.389772-04:00.lighthouse.json,https://archive.org/download/cpsj-2022/cpsj-2022-10-18T13:37:31.389772-04:00.wayback.json
cpublicpress,2022-10-18 23:14:33.366531+00:00,https://archive.org/download/cpublicpress-2022/cpublicpress-2022-10-18T19:14:33.366531-04:00.jpg,https://archive.org/download/cpublicpress-2022/cpublicpress-2022-10-18T19:14:33.366531-04:00.hyperlinks.json,https://archive.org/download/cpublicpress-2022/cpublicpress-2022-10-18T19:14:33.366531-04:00.accessibility.json,https://archive.org/download/cpublicpress-2022/cpublicpress-2022-10-18T19:14:33.366531-04:00.lighthouse.json,https://archive.org/download/cpublicpress-2022/cpublicpress-2022-10-18T19:14:33.366531-04:00.wayback.json
cqnow,2022-10-18 23:14:15.481935+00:00,https://archive.org/download/cqnow-2022/cqnow-2022-10-18T19:14:15.481935-04:00.jpg,https://archive.org/download/cqnow-2022/cqnow-2022-10-18T19:14:15.481935-04:00.hyperlinks.json,https://archive.org/download/cqnow-2022/cqnow-2022-10-18T19:14:15.481935-04:00.accessibility.json,https://archive.org/download/cqnow-2022/cqnow-2022-10-18T19:14:15.481935-04:00.lighthouse.json,https://archive.org/download/cqnow-2022/cqnow-2022-10-18T19:14:15.481935-04:00.wayback.json
crikey_news,2022-10-18 17:37:29.908264+00:00,https://archive.org/download/crikey_news-2022/crikey_news-2022-10-19T04:37:29.908264+11:00.jpg,https://archive.org/download/crikey_news-2022/crikey_news-2022-10-19T04:37:29.908264+11:00.hyperlinks.json,https://archive.org/download/crikey_news-2022/crikey_news-2022-10-19T04:37:29.908264+11:00.accessibility.json,https://archive.org/download/crikey_news-2022/crikey_news-2022-10-19T04:37:29.908264+11:00.lighthouse.json,https://archive.org/download/crikey_news-2022/crikey_news-2022-10-19T04:37:29.908264+11:00.wayback.json
cronica,2022-10-18 17:39:14.307761+00:00,https://archive.org/download/cronica-2022/cronica-2022-10-18T14:39:14.307761-03:00.jpg,https://archive.org/download/cronica-2022/cronica-2022-10-18T14:39:14.307761-03:00.hyperlinks.json,https://archive.org/download/cronica-2022/cronica-2022-10-18T14:39:14.307761-03:00.accessibility.json,https://archive.org/download/cronica-2022/cronica-2022-10-18T14:39:14.307761-03:00.lighthouse.json,https://archive.org/download/cronica-2022/cronica-2022-10-18T14:39:14.307761-03:00.wayback.json
cronistacom,2022-10-19 00:17:46.026491+00:00,https://archive.org/download/cronistacom-2022/cronistacom-2022-10-18T21:17:46.026491-03:00.jpg,https://archive.org/download/cronistacom-2022/cronistacom-2022-10-18T21:17:46.026491-03:00.hyperlinks.json,https://archive.org/download/cronistacom-2022/cronistacom-2022-10-18T21:17:46.026491-03:00.accessibility.json,https://archive.org/download/cronistacom-2022/cronistacom-2022-10-18T21:17:46.026491-03:00.lighthouse.json,https://archive.org/download/cronistacom-2022/cronistacom-2022-10-18T21:17:46.026491-03:00.wayback.json
crucessunnews,2022-10-19 00:17:43.766365+00:00,https://archive.org/download/crucessunnews-2022/crucessunnews-2022-10-18T18:17:43.766365-06:00.jpg,https://archive.org/download/crucessunnews-2022/crucessunnews-2022-10-18T18:17:43.766365-06:00.hyperlinks.json,https://archive.org/download/crucessunnews-2022/crucessunnews-2022-10-18T18:17:43.766365-06:00.accessibility.json,https://archive.org/download/crucessunnews-2022/crucessunnews-2022-10-18T18:17:43.766365-06:00.lighthouse.json,https://archive.org/download/crucessunnews-2022/crucessunnews-2022-10-18T18:17:43.766365-06:00.wayback.json
csgazette,2022-10-18 17:38:39.199242+00:00,https://archive.org/download/csgazette-2022/csgazette-2022-10-18T11:38:39.199242-06:00.jpg,https://archive.org/download/csgazette-2022/csgazette-2022-10-18T11:38:39.199242-06:00.hyperlinks.json,https://archive.org/download/csgazette-2022/csgazette-2022-10-18T11:38:39.199242-06:00.accessibility.json,https://archive.org/download/csgazette-2022/csgazette-2022-10-18T11:38:39.199242-06:00.lighthouse.json,https://archive.org/download/csgazette-2022/csgazette-2022-10-18T11:38:39.199242-06:00.wayback.json
ctmagazine,2022-10-18 23:13:58.283443+00:00,https://archive.org/download/ctmagazine-2022/ctmagazine-2022-10-18T18:13:58.283443-05:00.jpg,https://archive.org/download/ctmagazine-2022/ctmagazine-2022-10-18T18:13:58.283443-05:00.hyperlinks.json,https://archive.org/download/ctmagazine-2022/ctmagazine-2022-10-18T18:13:58.283443-05:00.accessibility.json,https://archive.org/download/ctmagazine-2022/ctmagazine-2022-10-18T18:13:58.283443-05:00.lighthouse.json,https://archive.org/download/ctmagazine-2022/ctmagazine-2022-10-18T18:13:58.283443-05:00.wayback.json
ctmirror,2022-10-18 17:38:49.791647+00:00,https://archive.org/download/ctmirror-2022/ctmirror-2022-10-18T13:38:49.791647-04:00.jpg,https://archive.org/download/ctmirror-2022/ctmirror-2022-10-18T13:38:49.791647-04:00.hyperlinks.json,https://archive.org/download/ctmirror-2022/ctmirror-2022-10-18T13:38:49.791647-04:00.accessibility.json,https://archive.org/download/ctmirror-2022/ctmirror-2022-10-18T13:38:49.791647-04:00.lighthouse.json,https://archive.org/download/ctmirror-2022/ctmirror-2022-10-18T13:38:49.791647-04:00.wayback.json
ctvnews,2022-10-18 17:39:48.743052+00:00,https://archive.org/download/ctvnews-2022/ctvnews-2022-10-18T13:39:48.743052-04:00.jpg,https://archive.org/download/ctvnews-2022/ctvnews-2022-10-18T13:39:48.743052-04:00.hyperlinks.json,https://archive.org/download/ctvnews-2022/ctvnews-2022-10-18T13:39:48.743052-04:00.accessibility.json,https://archive.org/download/ctvnews-2022/ctvnews-2022-10-18T13:39:48.743052-04:00.lighthouse.json,https://archive.org/download/ctvnews-2022/ctvnews-2022-10-18T13:39:48.743052-04:00.wayback.json
cuestion_p,2022-10-18 17:39:24.308600+00:00,https://archive.org/download/cuestion_p-2022/cuestion_p-2022-10-18T12:39:24.308600-05:00.jpg,https://archive.org/download/cuestion_p-2022/cuestion_p-2022-10-18T12:39:24.308600-05:00.hyperlinks.json,https://archive.org/download/cuestion_p-2022/cuestion_p-2022-10-18T12:39:24.308600-05:00.accessibility.json,https://archive.org/download/cuestion_p-2022/cuestion_p-2022-10-18T12:39:24.308600-05:00.lighthouse.json,https://archive.org/download/cuestion_p-2022/cuestion_p-2022-10-18T12:39:24.308600-05:00.wayback.json
curbed,2022-10-18 17:39:37.209101+00:00,https://archive.org/download/curbed-2022/curbed-2022-10-18T13:39:37.209101-04:00.jpg,https://archive.org/download/curbed-2022/curbed-2022-10-18T13:39:37.209101-04:00.hyperlinks.json,https://archive.org/download/curbed-2022/curbed-2022-10-18T13:39:37.209101-04:00.accessibility.json,https://archive.org/download/curbed-2022/curbed-2022-10-18T13:39:37.209101-04:00.lighthouse.json,https://archive.org/download/curbed-2022/curbed-2022-10-18T13:39:37.209101-04:00.wayback.json
dagbladet,2022-10-18 17:39:38.658405+00:00,https://archive.org/download/dagbladet-2022/dagbladet-2022-10-18T19:39:38.658405+02:00.jpg,https://archive.org/download/dagbladet-2022/dagbladet-2022-10-18T19:39:38.658405+02:00.hyperlinks.json,https://archive.org/download/dagbladet-2022/dagbladet-2022-10-18T19:39:38.658405+02:00.accessibility.json,https://archive.org/download/dagbladet-2022/dagbladet-2022-10-18T19:39:38.658405+02:00.lighthouse.json,https://archive.org/download/dagbladet-2022/dagbladet-2022-10-18T19:39:38.658405+02:00.wayback.json
dagsavisen,2022-10-19 00:18:41.816217+00:00,https://archive.org/download/dagsavisen-2022/dagsavisen-2022-10-19T02:18:41.816217+02:00.jpg,https://archive.org/download/dagsavisen-2022/dagsavisen-2022-10-19T02:18:41.816217+02:00.hyperlinks.json,https://archive.org/download/dagsavisen-2022/dagsavisen-2022-10-19T02:18:41.816217+02:00.accessibility.json,https://archive.org/download/dagsavisen-2022/dagsavisen-2022-10-19T02:18:41.816217+02:00.lighthouse.json,https://archive.org/download/dagsavisen-2022/dagsavisen-2022-10-19T02:18:41.816217+02:00.wayback.json
daily_record,2022-10-19 00:19:02.816303+00:00,https://archive.org/download/daily_record-2022/daily_record-2022-10-19T01:19:02.816303+01:00.jpg,https://archive.org/download/daily_record-2022/daily_record-2022-10-19T01:19:02.816303+01:00.hyperlinks.json,https://archive.org/download/daily_record-2022/daily_record-2022-10-19T01:19:02.816303+01:00.accessibility.json,https://archive.org/download/daily_record-2022/daily_record-2022-10-19T01:19:02.816303+01:00.lighthouse.json,https://archive.org/download/daily_record-2022/daily_record-2022-10-19T01:19:02.816303+01:00.wayback.json
dailyamerican,2022-10-18 17:39:37.933295+00:00,https://archive.org/download/dailyamerican-2022/dailyamerican-2022-10-18T13:39:37.933295-04:00.jpg,https://archive.org/download/dailyamerican-2022/dailyamerican-2022-10-18T13:39:37.933295-04:00.hyperlinks.json,https://archive.org/download/dailyamerican-2022/dailyamerican-2022-10-18T13:39:37.933295-04:00.accessibility.json,https://archive.org/download/dailyamerican-2022/dailyamerican-2022-10-18T13:39:37.933295-04:00.lighthouse.json,https://archive.org/download/dailyamerican-2022/dailyamerican-2022-10-18T13:39:37.933295-04:00.wayback.json
dailycaller,2022-10-19 00:17:46.574901+00:00,https://archive.org/download/dailycaller-2022/dailycaller-2022-10-18T20:17:46.574901-04:00.jpg,https://archive.org/download/dailycaller-2022/dailycaller-2022-10-18T20:17:46.574901-04:00.hyperlinks.json,https://archive.org/download/dailycaller-2022/dailycaller-2022-10-18T20:17:46.574901-04:00.accessibility.json,https://archive.org/download/dailycaller-2022/dailycaller-2022-10-18T20:17:46.574901-04:00.lighthouse.json,https://archive.org/download/dailycaller-2022/dailycaller-2022-10-18T20:17:46.574901-04:00.wayback.json
dailycamera,2022-10-18 17:40:55.741481+00:00,https://archive.org/download/dailycamera-2022/dailycamera-2022-10-18T11:40:55.741481-06:00.jpg,https://archive.org/download/dailycamera-2022/dailycamera-2022-10-18T11:40:55.741481-06:00.hyperlinks.json,https://archive.org/download/dailycamera-2022/dailycamera-2022-10-18T11:40:55.741481-06:00.accessibility.json,https://archive.org/download/dailycamera-2022/dailycamera-2022-10-18T11:40:55.741481-06:00.lighthouse.json,https://archive.org/download/dailycamera-2022/dailycamera-2022-10-18T11:40:55.741481-06:00.wayback.json
dailycomet,2022-10-19 00:17:44.180983+00:00,https://archive.org/download/dailycomet-2022/dailycomet-2022-10-18T19:17:44.180983-05:00.jpg,https://archive.org/download/dailycomet-2022/dailycomet-2022-10-18T19:17:44.180983-05:00.hyperlinks.json,https://archive.org/download/dailycomet-2022/dailycomet-2022-10-18T19:17:44.180983-05:00.accessibility.json,https://archive.org/download/dailycomet-2022/dailycomet-2022-10-18T19:17:44.180983-05:00.lighthouse.json,https://archive.org/download/dailycomet-2022/dailycomet-2022-10-18T19:17:44.180983-05:00.wayback.json
dailycommercial,2022-10-18 17:39:52.656718+00:00,https://archive.org/download/dailycommercial-2022/dailycommercial-2022-10-18T13:39:52.656718-04:00.jpg,https://archive.org/download/dailycommercial-2022/dailycommercial-2022-10-18T13:39:52.656718-04:00.hyperlinks.json,https://archive.org/download/dailycommercial-2022/dailycommercial-2022-10-18T13:39:52.656718-04:00.accessibility.json,https://archive.org/download/dailycommercial-2022/dailycommercial-2022-10-18T13:39:52.656718-04:00.lighthouse.json,https://archive.org/download/dailycommercial-2022/dailycommercial-2022-10-18T13:39:52.656718-04:00.wayback.json
dailyecho,2022-10-18 17:40:15.751618+00:00,https://archive.org/download/dailyecho-2022/dailyecho-2022-10-18T18:40:15.751618+01:00.jpg,https://archive.org/download/dailyecho-2022/dailyecho-2022-10-18T18:40:15.751618+01:00.hyperlinks.json,https://archive.org/download/dailyecho-2022/dailyecho-2022-10-18T18:40:15.751618+01:00.accessibility.json,https://archive.org/download/dailyecho-2022/dailyecho-2022-10-18T18:40:15.751618+01:00.lighthouse.json,https://archive.org/download/dailyecho-2022/dailyecho-2022-10-18T18:40:15.751618+01:00.wayback.json
dailyherald,2022-10-18 17:40:25.809418+00:00,https://archive.org/download/dailyherald-2022/dailyherald-2022-10-18T12:40:25.809418-05:00.jpg,https://archive.org/download/dailyherald-2022/dailyherald-2022-10-18T12:40:25.809418-05:00.hyperlinks.json,https://archive.org/download/dailyherald-2022/dailyherald-2022-10-18T12:40:25.809418-05:00.accessibility.json,https://archive.org/download/dailyherald-2022/dailyherald-2022-10-18T12:40:25.809418-05:00.lighthouse.json,https://archive.org/download/dailyherald-2022/dailyherald-2022-10-18T12:40:25.809418-05:00.wayback.json
dailyjeff,2022-10-19 00:17:47.191392+00:00,https://archive.org/download/dailyjeff-2022/dailyjeff-2022-10-18T20:17:47.191392-04:00.jpg,https://archive.org/download/dailyjeff-2022/dailyjeff-2022-10-18T20:17:47.191392-04:00.hyperlinks.json,https://archive.org/download/dailyjeff-2022/dailyjeff-2022-10-18T20:17:47.191392-04:00.accessibility.json,https://archive.org/download/dailyjeff-2022/dailyjeff-2022-10-18T20:17:47.191392-04:00.lighthouse.json,https://archive.org/download/dailyjeff-2022/dailyjeff-2022-10-18T20:17:47.191392-04:00.wayback.json
dailykos,2022-10-18 19:54:46.896859+00:00,https://archive.org/download/dailykos-2022/dailykos-2022-10-18T15:54:46.896859-04:00.jpg,https://archive.org/download/dailykos-2022/dailykos-2022-10-18T15:54:46.896859-04:00.hyperlinks.json,https://archive.org/download/dailykos-2022/dailykos-2022-10-18T15:54:46.896859-04:00.accessibility.json,https://archive.org/download/dailykos-2022/dailykos-2022-10-18T15:54:46.896859-04:00.lighthouse.json,https://archive.org/download/dailykos-2022/dailykos-2022-10-18T15:54:46.896859-04:00.wayback.json
dailymaverick,2022-10-18 17:39:18.876179+00:00,https://archive.org/download/dailymaverick-2022/dailymaverick-2022-10-18T19:39:18.876179+02:00.jpg,https://archive.org/download/dailymaverick-2022/dailymaverick-2022-10-18T19:39:18.876179+02:00.hyperlinks.json,https://archive.org/download/dailymaverick-2022/dailymaverick-2022-10-18T19:39:18.876179+02:00.accessibility.json,https://archive.org/download/dailymaverick-2022/dailymaverick-2022-10-18T19:39:18.876179+02:00.lighthouse.json,https://archive.org/download/dailymaverick-2022/dailymaverick-2022-10-18T19:39:18.876179+02:00.wayback.json
dailymirror,2022-10-18 17:39:32.342847+00:00,https://archive.org/download/dailymirror-2022/dailymirror-2022-10-18T18:39:32.342847+01:00.jpg,https://archive.org/download/dailymirror-2022/dailymirror-2022-10-18T18:39:32.342847+01:00.hyperlinks.json,https://archive.org/download/dailymirror-2022/dailymirror-2022-10-18T18:39:32.342847+01:00.accessibility.json,https://archive.org/download/dailymirror-2022/dailymirror-2022-10-18T18:39:32.342847+01:00.lighthouse.json,https://archive.org/download/dailymirror-2022/dailymirror-2022-10-18T18:39:32.342847+01:00.wayback.json
