text,url,earliest_date,is_story,domain
RUSSIA RETREATS 'TAKEN BY SURPRISE',https://apnews.com/article/russia-ukraine-kyiv-world-news-kharkiv-e06b2aa723e826ed4105b5f32827f577,2022-09-10,True,apnews.com
A WORLD OF MOURNING...,https://apnews.com/article/queen-elizabeth-ii-health-update-b2578aa91c3fef9c5d6ad4a557bf63e4,2022-09-09,True,apnews.com
BANNON SURRENDERS...,https://apnews.com/article/steve-bannon-crime-new-york-manhattan-donald-trump-19b6d86b69eeba1c6457df5e2748e82b,2022-09-09,True,apnews.com
LA homeless numbers up...,https://apnews.com/article/covid-health-los-angeles-homelessness-government-and-politics-bc42f500e67201032714de7ed98c92c6,2022-09-09,True,apnews.com
MLB changing rules in bid to get more fans...,https://apnews.com/article/mlb-pitch-clock-shift-limits-bigger-bases-311fdb091b61f40b654c05e600a0d4ce,2022-09-09,True,apnews.com
Abortion debate splits South Carolina Republicans...,https://apnews.com/article/abortion-health-legislature-south-carolina-government-and-politics-8bcf83dc17b0958cb806a6bbe91fa6b9,2022-09-08,True,apnews.com
"Cases dropping, but racial disparities growing...",https://apnews.com/article/monkeypox-health-government-and-politics-7343de5ab515b9f09a5862ca284b6ea2,2022-09-08,True,apnews.com
Rescued dolphin dies despite weeks of care...,https://apnews.com/article/science-health-animals-thailand-dolphins-e7bd30381b6fc05b483926c12f58957e,2022-09-08,True,apnews.com
Brazil on edge for bicentennial Bolsonaro has made his own...,https://apnews.com/article/jair-bolsonaro-elections-caribbean-voting-64383a99efdb491dc6a81146b843fc51,2022-09-07,True,apnews.com
DOJ Considers Next Move!,https://apnews.com/article/donald-trump-document-search-judge-c9d93a3a90e5ab35fed7f4eb00e94edb,2022-09-07,True,apnews.com
Gulf Arab nations ask NETFLIX to remove gay content...,https://apnews.com/article/entertainment-dubai-united-arab-emirates-6fb5bf4cbc0201892c434087a837644f,2022-09-07,True,apnews.com
Michael Flynn building movement centered on Christian nationalist ideas...,https://apnews.com/article/michael-flynn-christian-nationalism-investigation-50fa5dcff7f99cf93409fcd6c1357bee,2022-09-07,True,apnews.com
New Mexico banishes Trump ally from office for insurrection...,https://apnews.com/article/new-mexico-government-and-politics-5e2fd96d5f698017b974f878398578c8,2022-09-07,True,apnews.com
Utah's McMullin upends two-party fight...,https://apnews.com/article/abortion-2022-midterm-elections-inflation-presidential-utah-ea8396a0aed62ae0ba9617d157117baa,2022-09-07,True,apnews.com
Facing chance of blackouts amid brutal heat wave...,https://apnews.com/article/california-941c5a94c7bc7b1f93e1ed4bf6560fd4,2022-09-06,True,apnews.com
Fears grow for Ukraine nuke plant ahead of inspector report...,https://apnews.com/article/russia-ukraine-united-nations-government-and-politics-d65a057bbb9dc1e59171fdad1fd3c3f0,2022-09-06,True,apnews.com
Holiday air travel tops pre-pandemic levels for 1st time...,https://apnews.com/article/covid-health-travel-holidays-transportation-3ec39fa7c5598aec03b3ae291ec20ce4,2022-09-06,True,apnews.com
LIZ MEETS LIZ... UK PM FACES COST-OF-LIVING CRISIS...,https://apnews.com/article/russia-ukraine-queen-elizabeth-ii-boris-johnson-inflation-economy-04ef887cf023d80606f7c6ccf2d5ac68,2022-09-06,True,apnews.com
Moscow buying weapons from NKorea...,https://apnews.com/article/russia-ukraine-north-korea-government-and-politics-495e976d1217d38c397a16e79cc305de,2022-09-06,True,apnews.com
"Rape, incest exceptions pulled from S Carolina bill...",https://apnews.com/article/abortion-health-legislature-south-carolina-government-and-politics-6498221b8d4d48dde993d3a5a9deb1b7,2022-09-06,True,apnews.com
Styles evolves from heartthrob to fashion icon...,https://apnews.com/article/entertainment-music-fashion-film-festivals-bd0d1d128d1453dbd484409a2fdfb32f,2022-09-06,True,apnews.com
'DARLING' buzzy debut in Venice...,https://apnews.com/article/harry-styles-venice-film-festival-olivia-wilde--54b69289f86e9034245126dd69981c4a,2022-09-05,True,apnews.com
'Tale of two borders': Mexicans NOT seen at busy crossings...,https://apnews.com/article/russia-ukraine-covid-health-yuma-immigration-128e7440b334cc8fcbd3a629b78c3879,2022-09-05,True,apnews.com
"10 dead, 15 injured...",https://apnews.com/article/saskatchewan-stabbings-multiple-victims-suspects-sought-999fe33f8da5025e0e19a3010bae108f,2022-09-05,True,apnews.com
Biden assails 'Trumpies' in Labor Day battleground pitches...,https://apnews.com/article/biden-elections-pennsylvania-donald-trump-presidential-46f81af5e887226444243f436d13fdd0,2022-09-05,True,apnews.com
Election conspiracies find fertile ground in conferences...,https://apnews.com/article/2022-midterm-elections-voting-presidential-biden-cabinet-b4a3422d188fdd921d8e6f38f53ea0d0,2022-09-05,True,apnews.com
How Archives went from 'National Treasure' to political prey...,https://apnews.com/article/donald-trump-mar-a-lago-criminal-investigations-nicolas-cage-453df9fb3e6741fa1886b621b55423fd,2022-09-05,True,apnews.com
Irish watchdog fines INSTA 405M euros in teen data case...,https://apnews.com/article/technology-social-media-ireland-c2bc634f7df239b53d496f1f682711ab,2022-09-05,True,apnews.com
Jesuits remain in mountains after priests' killings...,https://apnews.com/article/religion-mountains-mexico-caribbean-climate-and-environment-51ec22e3d98b696e25bbc9f2a4079efb,2022-09-05,True,apnews.com
Judge grants bid for special master...,https://apnews.com/article/donald-trump-mar-a-lago-government-and-politics-bc980316f80f88620b92e5666f96251c,2022-09-05,True,apnews.com
Red wave crashing? Republican momentum slips as fall sprint begins...,https://apnews.com/article/abortion-2022-midterm-elections-biden-sports-donald-trump-9dc668f08bdc2db8d87497f58a105ae9,2022-09-05,True,apnews.com
Shock in Vegas...,https://apnews.com/article/crime-las-vegas-journalists-newspapers-a07201b2d5c56a08534c2df85faeb3fe,2022-09-05,True,apnews.com
Tensions remain at war-threatened Ukrainian nuke plant...,https://apnews.com/article/russia-ukraine-donetsk-3b936a8f1c4d32bb118a5cd2dac264bb,2022-09-05,True,apnews.com
31 with CONFIDENTIAL classification markings... 54 stamped SECRET... 18 TOP SECRET...,https://apnews.com/article/donald-trump-mar-a-lago-government-and-politics-6bd103a8e418166b17a34d77e8d9102d,2022-09-03,True,apnews.com
Argentina shaken by assassination attempt on Kirchner...,https://apnews.com/article/caribbean-buenos-aires-argentina-3583b98f34338e703061010fbbf72065,2022-09-03,True,apnews.com
Candidates mask rigid abortion stances after Roe ruling...,https://apnews.com/article/abortion-2022-midterm-elections-us-supreme-court-health-arizona-ab2ae055e64b22472108909869f2a405,2022-09-03,True,apnews.com
NOT AGAIN: Fuel leak ruins NASA 2nd shot at launching moon rocket...,https://apnews.com/article/astronomy-space-launches-exploration-science-9a89bb77af17be3e3b5891a0b224ac69,2022-09-03,True,apnews.com
REPUBLICAN PANIC IN PA,https://apnews.com/article/abortion-2022-midterm-elections-donald-trump-presidential-pennsylvania-a4ff7b3916db0f2babf439f5c9e8184b,2022-09-03,True,apnews.com
SNAP: Pilot in custody after threatening to crash into WALMART...,https://apnews.com/article/tupelo-mississippi-plane-pilot-threatens-to-crash-0fa4f27949ea5a547de2c2989ac366c6,2022-09-03,True,apnews.com
Extremist lawmaker surges ahead of elections in Israel... Bibi blessing...,https://apnews.com/article/middle-east-elections-israel-benjamin-netanyahu-tel-aviv-65155b743a5a8e73eb4b4f50eff9229a,2022-09-02,True,apnews.com
FALL PREVIEW: 'WOMAN KING' comes for throne...,https://apnews.com/article/entertainment-canada-movies-viola-davis-25b331be489a09eccd370a668e1c7e89,2022-09-02,True,apnews.com
Fighting at 40: Older Fans Take Heart in Serena's Success...,https://apnews.com/article/rafael-nadal-us-open-tennis-championships-serena-williams-sports-health-40966da02a8991747a99c75fb4d4451e,2022-09-02,True,apnews.com
"Knock, knock: Jehovah's Witnesses resume door-to-door work...",https://apnews.com/article/jehovahs-witnesses-return-pandemic-07ad325fe03d8b5c296aa5638bde3001,2022-09-02,True,apnews.com
"Once in doldrums, Florida coast hums with rockets...",https://apnews.com/article/space-launches-technology-science-unemployment-cfc56cf6d94b33b4340214cad8f3cfa2,2022-09-02,True,apnews.com
Russia keeps gas pipeline to Germany switched off...,https://apnews.com/article/russia-ukraine-germany-07245e4ceae0c0de233d426308827765,2022-09-02,True,apnews.com
Taiwan to buy $1B worth...,https://apnews.com/article/taiwan-china-congress-government-and-politics-8901fc7feafbdbfc94e01055a7b1d997,2022-09-02,True,apnews.com
Yoga sect allegedly exploited women to lure men like Domingo...,https://apnews.com/article/entertainment-music-crime-a2ad3b8de848cfbfd85523928fa2ec86,2022-09-02,True,apnews.com
75 taken to Chicago...,https://apnews.com/article/biden-chicago-united-states-lori-lightfoot-immigration-9ceb1032b1fef2c9ff20e45351a35c14,2022-09-01,True,apnews.com
BIDEN: TRUMP THREAT TO AMERICA,https://apnews.com/article/2022-midterm-elections-biden-donald-trump-presidential-philadelphia-5d0f7c02df093f0d3a3340474a53be4b,2022-09-01,True,apnews.com
Poland demands $1.3 trillion war reparations from Germany...,https://apnews.com/article/poland-germany-world-war-ii-warsaw-49b0cf77745a7b1cabfaa884c3bf0035,2022-09-01,True,apnews.com
"REPUBLICANS SILENT, SPLIT AS PROBE DEEPENS...",https://apnews.com/article/donald-trump-presidential-elections-mar-a-lago-election-2020-congress-cfcdf3bccd5bd8c008248b19ab299044,2022-09-01,True,apnews.com
Russia war games with Beijing amid tensions with USA...,https://apnews.com/article/russia-ukraine-china-japan-moscow-baecc4c1a068a5f96bcff66ed873b7f0,2022-09-01,True,apnews.com
Taiwan shoots down drone as China tensions simmer...,https://apnews.com/article/taiwan-technology-china-tsai-ing-wen-government-and-politics-8855fc440d9e100348fbe70ba98a70fd,2022-09-01,True,apnews.com
Tech tool offers police 'mass surveillance on budget'...,https://apnews.com/article/technology-police-california-arkansas-d395409ef5a8c6c3f6cdab5b1d0e27ef,2022-09-01,True,apnews.com
Tech tool offers police 'mass surveillance on budget'...,https://apnews.com/article/technology-police-government-surveillance-d395409ef5a8c6c3f6cdab5b1d0e27ef,2022-09-01,True,apnews.com
Gorbachev mourned as rare world leader but some still bitter...,https://apnews.com/article/russia-ukraine-putin-boris-johnson-mikhail-gorbachev-government-and-politics-8c11998dcfe20b8928e15644ce935c8d,2022-08-31,True,apnews.com
Obstruction now major focus...,https://apnews.com/article/florida-donald-trump-mar-a-lago-government-and-politics-05541b18c364a484891f2b3076bf1847,2022-08-31,True,apnews.com
Olivia Wilde in spotlight...,https://apnews.com/article/entertainment-arts-and-entertainment-olivia-wilde-harry-styles-shia-labeouf-281e8be40eb695a177a658ce5e7314c4,2022-08-31,True,apnews.com
Sex assaults across military spike...,https://apnews.com/article/covid-health-crime-pandemics-army-62b6b37fbb992b19f0da65a3a1ba1115,2022-08-31,True,apnews.com
"Survey finds young follow news, but without much joy...",https://apnews.com/article/television-generations-8411cbe7e452352964ff3cc70cde551a,2022-08-31,True,apnews.com
TRUMP CAUGHT HOARDING NATION'S SECRETS,https://apnews.com/article/mar-a-lago-government-and-politics-1fef158c3a66bfc0ba6224570753ba47,2022-08-31,True,apnews.com
"Zombie cells central to quest for active, vital old age...",https://apnews.com/article/science-sports-health-track-and-field-e52713983444185dcd6ed116305d0764,2022-08-31,True,apnews.com
Diana's death stunned the world -- and changed royals...,https://apnews.com/article/princess-diana-death-august-1997-coverage-3ebeb7abbd5dbf45232b727466b3f835,2022-08-30,True,apnews.com
Elon cites whistleblower as new reason to exit TWITTER deal...,https://apnews.com/article/elon-musk-twitter-inc-technology-85634c5906d489d34143a6d83b4f4038,2022-08-30,True,apnews.com
Eyes on Kherson...,https://apnews.com/article/russia-ukraine-kyiv-moscow-323abcb9133d191e5bc49b33289bd5bf,2022-08-30,True,apnews.com
"FALL PREVIEW: Is it, maybe, back to normal at movies...",https://apnews.com/article/fall-movies-2022-what-to-expect-black-panther-avatar-4c5eccf7d16f840ff4f45302bfcfc05b,2022-08-30,True,apnews.com
Last leader of USSR...,https://apnews.com/article/russia-ukraine-mikhail-gorbachev-obituaries-5cb7a604243668f08dfaed953c09559e,2022-08-30,True,apnews.com
Legal team advances broad view of presidential powers at Mar-a-Lago...,https://apnews.com/article/donald-trump-mar-a-lago-classified-information-government-and-politics-92ebd0ea765e6b09576d2a958ece21b8,2022-08-30,True,apnews.com
"Mississippi capital: Water everywhere, not a drop to drink...",https://apnews.com/article/floods-mississippi-tate-reeves-jackson-climate-and-environment-3cc65dd4bdc83e8c48a7aeee8b76bd8d,2022-08-30,True,apnews.com
Volunteer sniper embodies versatile military...,https://apnews.com/article/russia-ukraine-kyiv-government-and-politics-5757dc9e72df15120e6f886c6225f388,2022-08-30,True,apnews.com
BETO SICK: Illness interrupts TX campaign...,https://apnews.com/article/2022-midterm-elections-texas-campaigns-san-antonio-general-0bd6533e41af0e0e8a53ac6ef2acc4d0,2022-08-29,True,apnews.com
Cities near nuke plant shelled...,https://apnews.com/article/russia-ukraine-dnipropetrovsk-60189b7fe36ab5d1dcdba82c978d054e,2022-08-29,True,apnews.com
"Cubans flee economic woes by air, land and see...",https://apnews.com/article/cuba-miami-united-states-immigration-4568de1226ea37ab2799c9b2c1af4aac,2022-08-29,True,apnews.com
Festival turns 90!,https://apnews.com/article/2022-venice-film-festival-what-to-expect-c1f479ebe9118e1ac34a8549fe340e36,2022-08-29,True,apnews.com
"School districts move to ease teacher stress, burnout...",https://apnews.com/article/teacher-stress-burnout-f7fa2b061a25849565148a39074722f2,2022-08-29,True,apnews.com
BOOM: Mickey Mantle card sells for record $12.6 million...,https://apnews.com/article/sports-memorabilia-auctions-21b7bcb75f2c926527dc759a891dccef,2022-08-28,True,apnews.com
California weighs giving fast food workers more power...,https://apnews.com/article/california-minimum-wage-government-and-politics-822a69d5ad48eb2864d6a1e3b5b7a208,2022-08-28,True,apnews.com
"Abrams, GA Dems look to prove 2020 wasn't 'fluke'...",https://apnews.com/article/abortion-2022-midterm-elections-biden-georgia-b318e52eb214685e8b8da43d7e46872f,2022-08-27,True,apnews.com
"At $249 per day, prison stays leave ex-inmates deep in debt...",https://apnews.com/article/crime-prisons-lawsuits-connecticut-074a8f643766e155df58d2c8fbc7214c,2022-08-27,True,apnews.com
Businesses feel pinch from slowing market...,https://apnews.com/article/inflation-new-york-charlotte-small-business-2e93e168b057c12843051baac6602968,2022-08-27,True,apnews.com
WHAT'S NEXT?,https://apnews.com/article/donald-trump-mar-a-lago-merrick-garland-government-and-politics-0486be7d750ae7546c6b9175f4952857,2022-08-27,True,apnews.com
Britain to see 80% spike in energy bills as crisis deepens...,https://apnews.com/article/inflation-boris-johnson-london-prices-261588f042ffe5cfeac3ea8e1db0f637,2022-08-26,True,apnews.com
CNN management intent on changing perception of network...,https://apnews.com/article/new-york-brian-stelter-4ad9041d8f31028f13e107cb8e32a19d,2022-08-26,True,apnews.com
Gritty cult director Ferrara gets religion in 'PADRE PIO'...,https://apnews.com/article/entertainment-health-religion-film-festivals-78cf7d2e6428c24cb8943f419c387642,2022-08-26,True,apnews.com
Herschel skips details in bid to oust...,https://apnews.com/article/2022-midterm-elections-biden-inflation-congress-f8dcede99c2a528f6c88630f34144dcc,2022-08-26,True,apnews.com
Judge orders release of redacted Mar-a-Lago affidavit... Developing...,https://apnews.com/article/justice-providing-redacted-trump-affidavit-a734bd242eef7f9a47fc11293c35e396,2022-08-26,True,apnews.com
Justice Dept releases heavily redacted search affidavit...,https://apnews.com/article/donald-trump-mar-a-lago-criminal-investigations-government-and-politics-4ee554f467252929f96c70d42a93a05d,2022-08-26,True,apnews.com
"Top secret info mixed with magazines, personal correspondence...",https://apnews.com/article/donald-trump-mar-a-lago-criminal-investigations-government-and-politics-4ee554f467252929f96c70d42a93a05d?utm_source=homepage&utm_medium=TopNews&utm_campaign=position_1,2022-08-26,True,apnews.com
Turkish pop star jailed over joke about religious schools...,https://apnews.com/article/entertainment-middle-east-music-religion-3245d30fc1affd793118c0680ee0a25f,2022-08-26,True,apnews.com
