identifier,handle,file_name,url,mtime,size,md5,sha1
eastbaytimes-2022,EastBayTimes,eastbaytimes-2022-04-05T06:39:05.496593-07:00.jpg,https://archive.org/download/eastbaytimes-2022/eastbaytimes-2022-04-05T06:39:05.496593-07:00.jpg,2022-04-05 13:39:10,292177,fb50a013dd460f7c35a85580a04d7015,f258abd33385012753425783a276869a59f0b707
eastbaytimes-2022,EastBayTimes,eastbaytimes-2022-04-06T06:40:44.141225-07:00.jpg,https://archive.org/download/eastbaytimes-2022/eastbaytimes-2022-04-06T06:40:44.141225-07:00.jpg,2022-04-06 13:40:46,286628,e615ffd2858d274dbf2a366bb0435c1c,2e55a7f8fd0371e64ba4f8b1a57608b71549b415
eastbaytimes-2022,EastBayTimes,eastbaytimes-2022-04-07T06:41:22.990831-07:00.jpg,https://archive.org/download/eastbaytimes-2022/eastbaytimes-2022-04-07T06:41:22.990831-07:00.jpg,2022-04-07 13:41:24,314471,b089e8c59a39fc176045f625e11578e7,deb2b3886358b74ac62176cb646b5a7a228cc601
eastbaytimes-2022,EastBayTimes,eastbaytimes-2022-04-08T06:40:57.661229-07:00.jpg,https://archive.org/download/eastbaytimes-2022/eastbaytimes-2022-04-08T06:40:57.661229-07:00.jpg,2022-04-08 13:40:59,322502,de57d6b0fcc34c8947b99c31d8b9b21e,a972287e75124fc7e5f06f652a5f0e0f29898867
eastbaytimes-2022,EastBayTimes,eastbaytimes-2022-04-09T06:36:41.882334-07:00.jpg,https://archive.org/download/eastbaytimes-2022/eastbaytimes-2022-04-09T06:36:41.882334-07:00.jpg,2022-04-09 13:36:43,283313,41bd0ef29377bb092a24d297d51d5a87,7cebddae4d457b59aceb9555dd7f40ba7b05aafe
eastbaytimes-2022,EastBayTimes,eastbaytimes-2022-04-10T06:36:54.728606-07:00.jpg,https://archive.org/download/eastbaytimes-2022/eastbaytimes-2022-04-10T06:36:54.728606-07:00.jpg,2022-04-10 13:36:56,336691,0bb8255a1269a5ed9e7d4f3d61069f06,2cc95bb00fc77626fcfa2f9b1169960d58854094
eastbaytimes-2022,EastBayTimes,eastbaytimes-2022-04-11T06:39:59.649271-07:00.jpg,https://archive.org/download/eastbaytimes-2022/eastbaytimes-2022-04-11T06:39:59.649271-07:00.jpg,2022-04-11 13:40:01,312495,e2678baad7320c1b9652105a06c05064,a869d37693652b234ee71d8a6ec51938c029ffc5
eastbaytimes-2022,EastBayTimes,eastbaytimes-2022-04-12T06:41:44.070505-07:00.jpg,https://archive.org/download/eastbaytimes-2022/eastbaytimes-2022-04-12T06:41:44.070505-07:00.jpg,2022-04-12 13:41:45,296894,7d2904c3abe4979aa54885f8735e6d32,0caaadaeef5f1db2fd6f5fc4ea3d447cfbd91bcf
eastbaytimes-2022,EastBayTimes,eastbaytimes-2022-04-13T06:39:34.560971-07:00.jpg,https://archive.org/download/eastbaytimes-2022/eastbaytimes-2022-04-13T06:39:34.560971-07:00.jpg,2022-04-13 13:39:42,324263,09176824cfdef2fa51260d129eb62414,f7d27f50edbbffab1e4c853737c982a4a55f858f
eastbaytimes-2022,EastBayTimes,eastbaytimes-2022-04-14T06:41:09.454285-07:00.jpg,https://archive.org/download/eastbaytimes-2022/eastbaytimes-2022-04-14T06:41:09.454285-07:00.jpg,2022-04-14 13:41:13,309578,0e8dc08ccfedb3f1c9003fc7505312bf,79e04b5a4bba219de1fd3e2a4d8987f06c4f1c35
eastbaytimes-2022,EastBayTimes,eastbaytimes-2022-04-15T06:38:42.157764-07:00.jpg,https://archive.org/download/eastbaytimes-2022/eastbaytimes-2022-04-15T06:38:42.157764-07:00.jpg,2022-04-15 13:38:47,294119,b3b6ae7e7bd40f91910fc8cc39cefa47,41e9e31c8f5400580a2723cc625ee845248a5877
