identifier,handle,file_name,date,performance,accessibility,best_practices,seo,pwa
slate-2022,Slate,slate-2022-09-07T09:48:10.000491-04:00.lighthouse.json,2022-09-07,0.19,0.88,0.83,0.84,0.8
slate-2022,Slate,slate-2022-09-07T15:06:11.569175-04:00.lighthouse.json,2022-09-07,0.19,0.88,0.83,0.84,0.9
slate-2022,Slate,slate-2022-09-07T21:25:11.933408-04:00.lighthouse.json,2022-09-08,0.18,0.88,0.83,0.84,0.9
slate-2022,Slate,slate-2022-09-08T09:16:33.538521-04:00.lighthouse.json,2022-09-08,0.17,0.88,0.83,0.84,0.9
slate-2022,Slate,slate-2022-09-08T21:26:07.585152-04:00.lighthouse.json,2022-09-09,0.17,0.88,0.83,0.84,0.9
slate-2022,Slate,slate-2022-09-09T09:23:03.009282-04:00.lighthouse.json,2022-09-09,0.18,0.89,0.83,0.84,0.9
slate-2022,Slate,slate-2022-09-09T14:32:42.842221-04:00.lighthouse.json,2022-09-09,0.17,0.89,0.83,0.84,0.9
slate-2022,Slate,slate-2022-09-09T21:25:56.775905-04:00.lighthouse.json,2022-09-10,0.2,0.88,0.83,0.84,0.9
slate-2022,Slate,slate-2022-09-10T09:07:20.121012-04:00.lighthouse.json,2022-09-10,0.18,0.88,0.83,0.84,0.8
slate-2022,Slate,slate-2022-09-10T14:33:08.819829-04:00.lighthouse.json,2022-09-10,0.17,0.88,0.83,0.84,0.9
slate-2022,Slate,slate-2022-09-10T21:22:58.545360-04:00.lighthouse.json,2022-09-11,0.19,0.88,0.83,0.84,0.8
slate-2022,Slate,slate-2022-09-11T09:05:03.352247-04:00.lighthouse.json,2022-09-11,0.17,0.88,0.83,0.84,0.8
slate-2022,Slate,slate-2022-09-11T14:31:14.059414-04:00.lighthouse.json,2022-09-11,0.18,0.88,0.83,0.84,0.8
southsideweekly-2022,SouthSideWeekly,southsideweekly-2022-09-04T20:23:07.721551-05:00.lighthouse.json,2022-09-05,0.45,0.91,0.83,0.85,0.4
southsideweekly-2022,SouthSideWeekly,southsideweekly-2022-09-05T09:10:23.675888-05:00.lighthouse.json,2022-09-05,0.4,0.91,0.83,0.85,0.4
southsideweekly-2022,SouthSideWeekly,southsideweekly-2022-09-05T11:29:59.635839-05:00.lighthouse.json,2022-09-05,0.57,0.91,0.83,0.85,0.4
southsideweekly-2022,SouthSideWeekly,southsideweekly-2022-09-05T20:25:12.478215-05:00.lighthouse.json,2022-09-06,0.43,0.91,0.83,0.85,0.4
southsideweekly-2022,SouthSideWeekly,southsideweekly-2022-09-06T20:21:27.656277-05:00.lighthouse.json,2022-09-07,0.37,0.91,0.75,0.85,0.4
southsideweekly-2022,SouthSideWeekly,southsideweekly-2022-09-07T08:47:39.978830-05:00.lighthouse.json,2022-09-07,0.37,0.91,0.75,0.85,0.4
southsideweekly-2022,SouthSideWeekly,southsideweekly-2022-09-07T12:20:03.128448-05:00.lighthouse.json,2022-09-07,0.43,0.91,0.83,0.85,0.4
southsideweekly-2022,SouthSideWeekly,southsideweekly-2022-09-07T20:24:29.187741-05:00.lighthouse.json,2022-09-08,0.34,0.91,0.83,0.85,0.4
southsideweekly-2022,SouthSideWeekly,southsideweekly-2022-09-08T08:16:37.902167-05:00.lighthouse.json,2022-09-08,0.26,0.91,0.75,0.85,0.4
southsideweekly-2022,SouthSideWeekly,southsideweekly-2022-09-08T11:31:24.819145-05:00.lighthouse.json,2022-09-08,0.39,0.91,0.75,0.85,0.4
southsideweekly-2022,SouthSideWeekly,southsideweekly-2022-09-08T20:26:12.871965-05:00.lighthouse.json,2022-09-09,0.43,0.91,0.75,0.85,0.4
southsideweekly-2022,SouthSideWeekly,southsideweekly-2022-09-09T08:22:51.067522-05:00.lighthouse.json,2022-09-09,0.55,0.91,0.75,0.85,0.4
southsideweekly-2022,SouthSideWeekly,southsideweekly-2022-09-09T11:30:33.427408-05:00.lighthouse.json,2022-09-09,0.45,0.91,0.75,0.85,0.4
southsideweekly-2022,SouthSideWeekly,southsideweekly-2022-09-09T20:25:56.097747-05:00.lighthouse.json,2022-09-10,0.57,0.91,0.75,0.85,0.4
southsideweekly-2022,SouthSideWeekly,southsideweekly-2022-09-10T08:07:24.621911-05:00.lighthouse.json,2022-09-10,0.39,0.91,0.75,0.85,0.4
southsideweekly-2022,SouthSideWeekly,southsideweekly-2022-09-10T11:05:01.346769-05:00.lighthouse.json,2022-09-10,0.39,0.91,0.75,0.85,0.4
southsideweekly-2022,SouthSideWeekly,southsideweekly-2022-09-10T20:22:01.539615-05:00.lighthouse.json,2022-09-11,0.48,0.91,0.75,0.85,0.4
southsideweekly-2022,SouthSideWeekly,southsideweekly-2022-09-11T08:04:31.480372-05:00.lighthouse.json,2022-09-11,0.39,0.91,0.75,0.85,0.4
southsideweekly-2022,SouthSideWeekly,southsideweekly-2022-09-11T11:13:20.401440-05:00.lighthouse.json,2022-09-11,0.56,0.91,0.83,0.85,0.4
sowetanlive-2022,SowetanLIVE,sowetanlive-2022-09-05T03:22:45.392112+02:00.lighthouse.json,2022-09-05,0.23,1.0,0.75,0.89,0.7
sowetanlive-2022,SowetanLIVE,sowetanlive-2022-09-05T16:12:56.170849+02:00.lighthouse.json,2022-09-05,0.25,1.0,0.75,0.9,0.7
sowetanlive-2022,SowetanLIVE,sowetanlive-2022-09-06T03:26:05.153300+02:00.lighthouse.json,2022-09-06,0.23,1.0,0.75,0.91,0.7
sowetanlive-2022,SowetanLIVE,sowetanlive-2022-09-07T03:21:12.424424+02:00.lighthouse.json,2022-09-07,0.19,1.0,0.75,0.91,0.7
sowetanlive-2022,SowetanLIVE,sowetanlive-2022-09-07T15:48:14.949203+02:00.lighthouse.json,2022-09-07,0.21,1.0,0.67,0.9,0.7
sowetanlive-2022,SowetanLIVE,sowetanlive-2022-09-08T03:24:33.723315+02:00.lighthouse.json,2022-09-08,0.23,1.0,0.67,0.91,0.7
sowetanlive-2022,SowetanLIVE,sowetanlive-2022-09-08T15:16:59.245745+02:00.lighthouse.json,2022-09-08,0.26,1.0,0.67,0.89,0.7
sowetanlive-2022,SowetanLIVE,sowetanlive-2022-09-09T03:26:54.076189+02:00.lighthouse.json,2022-09-09,0.19,1.0,0.75,0.91,0.7
sowetanlive-2022,SowetanLIVE,sowetanlive-2022-09-09T15:23:40.089280+02:00.lighthouse.json,2022-09-09,0.25,1.0,0.67,0.91,0.7
sowetanlive-2022,SowetanLIVE,sowetanlive-2022-09-10T03:25:10.933417+02:00.lighthouse.json,2022-09-10,0.21,1.0,0.67,0.89,0.7
sowetanlive-2022,SowetanLIVE,sowetanlive-2022-09-10T15:06:52.058085+02:00.lighthouse.json,2022-09-10,0.23,1.0,0.67,0.91,0.7
sowetanlive-2022,SowetanLIVE,sowetanlive-2022-09-11T03:22:46.786123+02:00.lighthouse.json,2022-09-11,0.2,1.0,0.75,0.89,0.7
sowetanlive-2022,SowetanLIVE,sowetanlive-2022-09-11T15:04:56.287819+02:00.lighthouse.json,2022-09-11,0.2,1.0,0.75,0.91,0.7
spacenews_inc-2022,SpaceNews_Inc,spacenews_inc-2022-09-04T21:22:41.394602-04:00.lighthouse.json,2022-09-05,0.25,0.85,0.58,0.91,0.6
spacenews_inc-2022,SpaceNews_Inc,spacenews_inc-2022-09-05T10:10:20.905314-04:00.lighthouse.json,2022-09-05,0.13,0.85,0.58,0.91,0.6
spacenews_inc-2022,SpaceNews_Inc,spacenews_inc-2022-09-05T21:25:25.937275-04:00.lighthouse.json,2022-09-06,0.29,0.85,0.58,0.91,0.6
spacenews_inc-2022,SpaceNews_Inc,spacenews_inc-2022-09-06T21:21:09.364464-04:00.lighthouse.json,2022-09-07,0.33,0.85,0.58,0.91,0.6
spacenews_inc-2022,SpaceNews_Inc,spacenews_inc-2022-09-07T09:48:17.810140-04:00.lighthouse.json,2022-09-07,0.27,0.85,0.58,0.91,0.6
spacenews_inc-2022,SpaceNews_Inc,spacenews_inc-2022-09-07T21:24:51.633878-04:00.lighthouse.json,2022-09-08,0.24,0.85,0.58,0.91,0.6
spacenews_inc-2022,SpaceNews_Inc,spacenews_inc-2022-09-08T09:16:41.483949-04:00.lighthouse.json,2022-09-08,0.29,0.85,0.58,0.91,0.6
spacenews_inc-2022,SpaceNews_Inc,spacenews_inc-2022-09-08T21:26:23.094648-04:00.lighthouse.json,2022-09-09,0.23,0.85,0.5,0.91,0.6
spacenews_inc-2022,SpaceNews_Inc,spacenews_inc-2022-09-09T09:23:09.769231-04:00.lighthouse.json,2022-09-09,0.28,0.85,0.58,0.91,0.6
spacenews_inc-2022,SpaceNews_Inc,spacenews_inc-2022-09-09T21:25:55.779540-04:00.lighthouse.json,2022-09-10,0.23,0.85,0.58,0.91,0.6
spacenews_inc-2022,SpaceNews_Inc,spacenews_inc-2022-09-10T09:07:16.823544-04:00.lighthouse.json,2022-09-10,0.15,0.85,0.58,0.91,0.6
spacenews_inc-2022,SpaceNews_Inc,spacenews_inc-2022-09-10T21:22:34.709506-04:00.lighthouse.json,2022-09-11,0.21,0.85,0.58,0.91,0.6
spacenews_inc-2022,SpaceNews_Inc,spacenews_inc-2022-09-11T09:04:58.239723-04:00.lighthouse.json,2022-09-11,0.17,0.85,0.58,0.91,0.6
spectrumnews-2022,SpectrumNews,spectrumnews-2022-09-04T19:22:39.975831-06:00.lighthouse.json,2022-09-05,0.82,0.88,0.92,0.86,0.3
spectrumnews-2022,SpectrumNews,spectrumnews-2022-09-05T08:11:24.076529-06:00.lighthouse.json,2022-09-05,0.84,0.88,0.92,0.86,0.3
spectrumnews-2022,SpectrumNews,spectrumnews-2022-09-05T19:25:20.684619-06:00.lighthouse.json,2022-09-06,0.83,0.88,0.92,0.86,0.3
spectrumnews-2022,SpectrumNews,spectrumnews-2022-09-06T19:21:08.657939-06:00.lighthouse.json,2022-09-07,0.82,0.88,0.92,0.86,0.3
spectrumnews-2022,SpectrumNews,spectrumnews-2022-09-07T07:47:54.814168-06:00.lighthouse.json,2022-09-07,0.78,0.88,0.92,0.86,0.3
spectrumnews-2022,SpectrumNews,spectrumnews-2022-09-07T19:24:28.222848-06:00.lighthouse.json,2022-09-08,0.75,0.88,0.92,0.86,0.3
spectrumnews-2022,SpectrumNews,spectrumnews-2022-09-08T07:16:43.432841-06:00.lighthouse.json,2022-09-08,0.5,0.88,0.92,0.86,0.3
spectrumnews-2022,SpectrumNews,spectrumnews-2022-09-08T19:26:23.615242-06:00.lighthouse.json,2022-09-09,0.79,0.88,0.92,0.86,0.3
spectrumnews-2022,SpectrumNews,spectrumnews-2022-09-09T07:24:50.811198-06:00.lighthouse.json,2022-09-09,0.42,0.87,0.92,0.85,0.3
spectrumnews-2022,SpectrumNews,spectrumnews-2022-09-09T19:25:12.241974-06:00.lighthouse.json,2022-09-10,0.49,0.88,0.92,0.86,0.3
spectrumnews-2022,SpectrumNews,spectrumnews-2022-09-10T07:07:08.867505-06:00.lighthouse.json,2022-09-10,0.52,0.88,0.92,0.86,0.3
spectrumnews-2022,SpectrumNews,spectrumnews-2022-09-10T19:22:18.240516-06:00.lighthouse.json,2022-09-11,0.48,0.88,0.92,0.86,0.3
spectrumnews-2022,SpectrumNews,spectrumnews-2022-09-11T07:05:38.313396-06:00.lighthouse.json,2022-09-11,0.78,0.88,0.92,0.86,0.3
spokesmanreview-2022,SpokesmanReview,spokesmanreview-2022-09-04T18:22:38.017737-07:00.lighthouse.json,2022-09-05,0.35,0.88,0.92,0.81,0.9
spokesmanreview-2022,SpokesmanReview,spokesmanreview-2022-09-05T07:11:19.957124-07:00.lighthouse.json,2022-09-05,0.24,0.88,0.92,0.81,0.9
spokesmanreview-2022,SpokesmanReview,spokesmanreview-2022-09-05T18:25:07.791289-07:00.lighthouse.json,2022-09-06,0.24,0.88,0.83,0.81,0.9
spokesmanreview-2022,SpokesmanReview,spokesmanreview-2022-09-06T18:21:34.111191-07:00.lighthouse.json,2022-09-07,0.22,0.88,0.92,0.81,0.9
spokesmanreview-2022,SpokesmanReview,spokesmanreview-2022-09-07T06:48:33.649012-07:00.lighthouse.json,2022-09-07,0.21,0.88,0.83,0.81,0.9
spokesmanreview-2022,SpokesmanReview,spokesmanreview-2022-09-07T18:25:03.293071-07:00.lighthouse.json,2022-09-08,0.23,0.88,0.83,0.81,0.9
spokesmanreview-2022,SpokesmanReview,spokesmanreview-2022-09-08T06:16:40.859416-07:00.lighthouse.json,2022-09-08,0.18,0.88,0.83,0.81,0.9
spokesmanreview-2022,SpokesmanReview,spokesmanreview-2022-09-08T18:25:53.240533-07:00.lighthouse.json,2022-09-09,0.19,0.88,0.83,0.81,0.9
spokesmanreview-2022,SpokesmanReview,spokesmanreview-2022-09-09T06:24:06.119278-07:00.lighthouse.json,2022-09-09,0.22,0.88,0.83,0.81,0.9
spokesmanreview-2022,SpokesmanReview,spokesmanreview-2022-09-09T18:25:07.669289-07:00.lighthouse.json,2022-09-10,0.28,0.88,0.83,0.81,0.9
spokesmanreview-2022,SpokesmanReview,spokesmanreview-2022-09-10T06:07:17.699701-07:00.lighthouse.json,2022-09-10,0.31,0.88,0.83,0.81,0.9
spokesmanreview-2022,SpokesmanReview,spokesmanreview-2022-09-10T18:22:26.588463-07:00.lighthouse.json,2022-09-11,0.21,0.88,0.83,0.81,0.9
spokesmanreview-2022,SpokesmanReview,spokesmanreview-2022-09-11T06:04:58.832165-07:00.lighthouse.json,2022-09-11,0.23,0.88,0.83,0.81,0.9
spotlight4dc-2022,Spotlight4DC,spotlight4dc-2022-09-04T21:23:13.283124-04:00.lighthouse.json,2022-09-05,0.27,0.9,0.92,0.84,0.3
spotlight4dc-2022,Spotlight4DC,spotlight4dc-2022-09-05T10:10:44.787683-04:00.lighthouse.json,2022-09-05,0.34,0.9,0.92,0.84,0.3
spotlight4dc-2022,Spotlight4DC,spotlight4dc-2022-09-05T21:25:58.325044-04:00.lighthouse.json,2022-09-06,0.34,0.9,0.92,0.84,0.3
spotlight4dc-2022,Spotlight4DC,spotlight4dc-2022-09-06T21:21:21.965888-04:00.lighthouse.json,2022-09-07,0.27,0.9,0.92,0.84,0.3
spotlight4dc-2022,Spotlight4DC,spotlight4dc-2022-09-07T09:47:46.360027-04:00.lighthouse.json,2022-09-07,0.34,0.9,0.92,0.84,0.3
spotlight4dc-2022,Spotlight4DC,spotlight4dc-2022-09-07T21:24:54.074381-04:00.lighthouse.json,2022-09-08,0.31,0.9,0.92,0.84,0.3
spotlight4dc-2022,Spotlight4DC,spotlight4dc-2022-09-08T09:16:45.872348-04:00.lighthouse.json,2022-09-08,0.3,0.9,0.83,0.84,0.3
spotlight4dc-2022,Spotlight4DC,spotlight4dc-2022-09-08T21:26:13.569400-04:00.lighthouse.json,2022-09-09,0.29,0.9,0.92,0.84,0.3
spotlight4dc-2022,Spotlight4DC,spotlight4dc-2022-09-09T09:24:28.929161-04:00.lighthouse.json,2022-09-09,0.23,0.9,0.92,0.84,0.3
spotlight4dc-2022,Spotlight4DC,spotlight4dc-2022-09-09T21:25:35.286463-04:00.lighthouse.json,2022-09-10,0.28,0.9,0.92,0.84,0.3
spotlight4dc-2022,Spotlight4DC,spotlight4dc-2022-09-10T09:07:10.513395-04:00.lighthouse.json,2022-09-10,0.32,0.9,0.92,0.84,0.3
spotlight4dc-2022,Spotlight4DC,spotlight4dc-2022-09-10T21:22:20.695352-04:00.lighthouse.json,2022-09-11,0.28,0.9,0.92,0.84,0.3
spotlight4dc-2022,Spotlight4DC,spotlight4dc-2022-09-11T09:04:40.119979-04:00.lighthouse.json,2022-09-11,0.31,0.9,0.92,0.84,0.3
spotlightpa-2022,SpotlightPA,spotlightpa-2022-09-04T21:23:35.989768-04:00.lighthouse.json,2022-09-05,0.88,0.85,1.0,0.77,0.6
spotlightpa-2022,SpotlightPA,spotlightpa-2022-09-05T10:10:20.599965-04:00.lighthouse.json,2022-09-05,0.88,0.85,1.0,0.77,0.6
spotlightpa-2022,SpotlightPA,spotlightpa-2022-09-05T21:25:18.360781-04:00.lighthouse.json,2022-09-06,0.84,0.85,1.0,0.77,0.6
spotlightpa-2022,SpotlightPA,spotlightpa-2022-09-06T21:21:57.437477-04:00.lighthouse.json,2022-09-07,0.87,0.85,1.0,0.77,0.6
spotlightpa-2022,SpotlightPA,spotlightpa-2022-09-07T09:48:49.818193-04:00.lighthouse.json,2022-09-07,0.62,0.85,1.0,0.77,0.6
spotlightpa-2022,SpotlightPA,spotlightpa-2022-09-07T21:25:10.636844-04:00.lighthouse.json,2022-09-08,0.87,0.85,1.0,0.77,0.6
spotlightpa-2022,SpotlightPA,spotlightpa-2022-09-08T09:17:01.196876-04:00.lighthouse.json,2022-09-08,0.87,0.85,1.0,0.77,0.6
spotlightpa-2022,SpotlightPA,spotlightpa-2022-09-08T21:26:29.609362-04:00.lighthouse.json,2022-09-09,0.83,0.85,1.0,0.77,0.6
spotlightpa-2022,SpotlightPA,spotlightpa-2022-09-09T09:24:33.029877-04:00.lighthouse.json,2022-09-09,0.64,0.85,1.0,0.77,0.6
spotlightpa-2022,SpotlightPA,spotlightpa-2022-09-09T21:25:37.851068-04:00.lighthouse.json,2022-09-10,0.71,0.85,1.0,0.77,0.6
spotlightpa-2022,SpotlightPA,spotlightpa-2022-09-10T09:07:23.833368-04:00.lighthouse.json,2022-09-10,0.82,0.85,1.0,0.77,0.6
spotlightpa-2022,SpotlightPA,spotlightpa-2022-09-10T21:24:19.834316-04:00.lighthouse.json,2022-09-11,0.78,0.85,1.0,0.77,0.6
spotlightpa-2022,SpotlightPA,spotlightpa-2022-09-11T09:05:17.186077-04:00.lighthouse.json,2022-09-11,0.8,0.85,1.0,0.77,0.6
sputnikint-2022,SputnikInt,sputnikint-2022-09-05T04:22:36.723388+03:00.lighthouse.json,2022-09-05,0.29,0.76,0.75,0.91,0.7
sputnikint-2022,SputnikInt,sputnikint-2022-09-05T08:41:19.522289+03:00.lighthouse.json,2022-09-05,0.26,0.76,0.75,0.91,0.7
sputnikint-2022,SputnikInt,sputnikint-2022-09-05T17:10:19.074957+03:00.lighthouse.json,2022-09-05,0.2,0.76,0.75,0.91,0.7
sputnikint-2022,SputnikInt,sputnikint-2022-09-06T04:25:36.282247+03:00.lighthouse.json,2022-09-06,0.22,0.76,0.75,0.91,0.7
sputnikint-2022,SputnikInt,sputnikint-2022-09-06T08:41:25.763675+03:00.lighthouse.json,2022-09-06,0.23,0.76,0.75,0.91,0.7
sputnikint-2022,SputnikInt,sputnikint-2022-09-07T04:21:09.516279+03:00.lighthouse.json,2022-09-07,0.31,0.76,0.75,0.91,0.7
sputnikint-2022,SputnikInt,sputnikint-2022-09-07T08:40:31.460204+03:00.lighthouse.json,2022-09-07,0.29,0.76,0.75,0.91,0.7
sputnikint-2022,SputnikInt,sputnikint-2022-09-07T16:48:33.204140+03:00.lighthouse.json,2022-09-07,0.24,0.76,0.75,0.91,0.7
sputnikint-2022,SputnikInt,sputnikint-2022-09-08T04:25:07.096809+03:00.lighthouse.json,2022-09-08,0.23,0.76,0.75,0.91,0.7
sputnikint-2022,SputnikInt,sputnikint-2022-09-08T08:40:59.744497+03:00.lighthouse.json,2022-09-08,0.25,0.76,0.75,0.91,0.7
sputnikint-2022,SputnikInt,sputnikint-2022-09-08T16:16:55.226796+03:00.lighthouse.json,2022-09-08,0.28,0.76,0.75,0.91,0.7
sputnikint-2022,SputnikInt,sputnikint-2022-09-09T04:25:56.234418+03:00.lighthouse.json,2022-09-09,0.22,0.76,0.75,0.91,0.7
sputnikint-2022,SputnikInt,sputnikint-2022-09-09T08:34:18.124991+03:00.lighthouse.json,2022-09-09,0.25,0.76,0.75,0.91,0.7
sputnikint-2022,SputnikInt,sputnikint-2022-09-09T16:25:02.389191+03:00.lighthouse.json,2022-09-09,0.26,0.57,0.75,0.84,0.7
sputnikint-2022,SputnikInt,sputnikint-2022-09-10T04:25:16.869951+03:00.lighthouse.json,2022-09-10,0.3,0.57,0.75,0.84,0.7
sputnikint-2022,SputnikInt,sputnikint-2022-09-10T08:34:06.297467+03:00.lighthouse.json,2022-09-10,0.27,0.57,0.75,0.84,0.7
sputnikint-2022,SputnikInt,sputnikint-2022-09-10T16:07:44.356084+03:00.lighthouse.json,2022-09-10,0.25,0.57,0.83,0.84,0.7
sputnikint-2022,SputnikInt,sputnikint-2022-09-11T04:22:04.700879+03:00.lighthouse.json,2022-09-11,0.31,0.57,0.83,0.84,0.7
sputnikint-2022,SputnikInt,sputnikint-2022-09-11T08:28:48.611397+03:00.lighthouse.json,2022-09-11,0.31,0.57,0.83,0.84,0.7
sputnikint-2022,SputnikInt,sputnikint-2022-09-11T16:05:32.440107+03:00.lighthouse.json,2022-09-11,0.25,0.57,0.83,0.84,0.7
startribune-2022,StarTribune,startribune-2022-09-04T20:22:37.067940-05:00.lighthouse.json,2022-09-05,0.07,0.68,0.67,0.92,0.4
startribune-2022,StarTribune,startribune-2022-09-05T09:10:41.502198-05:00.lighthouse.json,2022-09-05,0.07,0.65,0.67,0.92,0.4
startribune-2022,StarTribune,startribune-2022-09-05T20:25:14.263550-05:00.lighthouse.json,2022-09-06,0.06,0.65,0.67,0.92,0.4
startribune-2022,StarTribune,startribune-2022-09-06T20:21:40.119138-05:00.lighthouse.json,2022-09-07,0.06,0.65,0.67,0.92,0.4
startribune-2022,StarTribune,startribune-2022-09-07T08:47:45.487115-05:00.lighthouse.json,2022-09-07,0.05,0.68,0.58,0.92,0.4
startribune-2022,StarTribune,startribune-2022-09-07T20:24:33.068975-05:00.lighthouse.json,2022-09-08,0.07,0.65,0.58,0.92,0.4
startribune-2022,StarTribune,startribune-2022-09-08T08:16:47.012845-05:00.lighthouse.json,2022-09-08,0.08,0.65,0.58,0.92,0.4
startribune-2022,StarTribune,startribune-2022-09-08T20:26:43.148795-05:00.lighthouse.json,2022-09-09,0.06,0.68,0.5,0.92,0.4
startribune-2022,StarTribune,startribune-2022-09-09T08:24:55.921755-05:00.lighthouse.json,2022-09-09,0.05,0.65,0.58,0.92,0.4
startribune-2022,StarTribune,startribune-2022-09-09T20:25:15.059317-05:00.lighthouse.json,2022-09-10,0.06,0.65,0.58,0.92,0.4
startribune-2022,StarTribune,startribune-2022-09-10T08:07:26.379504-05:00.lighthouse.json,2022-09-10,0.07,0.68,0.58,0.92,0.4
startribune-2022,StarTribune,startribune-2022-09-10T20:22:40.828732-05:00.lighthouse.json,2022-09-11,0.07,0.68,0.58,0.92,0.4
startribune-2022,StarTribune,startribune-2022-09-11T08:05:16.059551-05:00.lighthouse.json,2022-09-11,0.09,0.68,0.58,0.92,0.4
stevenspointjrl-2022,StevensPointJrl,stevenspointjrl-2022-09-04T20:23:05.915088-05:00.lighthouse.json,2022-09-05,0.8,0.88,0.92,0.93,0.3
stevenspointjrl-2022,StevensPointJrl,stevenspointjrl-2022-09-05T09:10:36.330270-05:00.lighthouse.json,2022-09-05,0.84,0.88,0.92,0.93,0.3
stevenspointjrl-2022,StevensPointJrl,stevenspointjrl-2022-09-05T20:25:38.335033-05:00.lighthouse.json,2022-09-06,0.85,0.87,0.92,0.92,0.3
stevenspointjrl-2022,StevensPointJrl,stevenspointjrl-2022-09-06T20:21:16.642829-05:00.lighthouse.json,2022-09-07,0.84,0.88,0.92,0.93,0.3
stevenspointjrl-2022,StevensPointJrl,stevenspointjrl-2022-09-07T08:47:56.147931-05:00.lighthouse.json,2022-09-07,0.45,0.88,0.92,0.93,0.3
stevenspointjrl-2022,StevensPointJrl,stevenspointjrl-2022-09-07T20:24:41.072990-05:00.lighthouse.json,2022-09-08,0.75,0.87,0.92,0.92,0.3
stevenspointjrl-2022,StevensPointJrl,stevenspointjrl-2022-09-08T08:17:21.381938-05:00.lighthouse.json,2022-09-08,0.66,0.88,0.92,0.93,0.3
stevenspointjrl-2022,StevensPointJrl,stevenspointjrl-2022-09-08T20:26:21.208520-05:00.lighthouse.json,2022-09-09,0.78,0.88,0.92,0.93,0.3
stevenspointjrl-2022,StevensPointJrl,stevenspointjrl-2022-09-09T08:24:15.338983-05:00.lighthouse.json,2022-09-09,0.77,0.88,0.92,0.93,0.3
stevenspointjrl-2022,StevensPointJrl,stevenspointjrl-2022-09-09T20:25:05.962985-05:00.lighthouse.json,2022-09-10,0.78,0.88,0.92,0.93,0.3
stevenspointjrl-2022,StevensPointJrl,stevenspointjrl-2022-09-10T08:07:09.707630-05:00.lighthouse.json,2022-09-10,0.81,0.88,0.92,0.93,0.3
stevenspointjrl-2022,StevensPointJrl,stevenspointjrl-2022-09-10T20:22:10.012029-05:00.lighthouse.json,2022-09-11,0.79,0.88,0.92,0.93,0.3
stevenspointjrl-2022,StevensPointJrl,stevenspointjrl-2022-09-11T08:04:57.690166-05:00.lighthouse.json,2022-09-11,0.77,0.88,0.92,0.93,0.3
studyfindsorg-2022,StudyFindsorg,studyfindsorg-2022-09-04T21:23:20.646191-04:00.lighthouse.json,2022-09-05,0.58,0.86,0.83,0.98,0.4
studyfindsorg-2022,StudyFindsorg,studyfindsorg-2022-09-05T10:11:23.051389-04:00.lighthouse.json,2022-09-05,0.52,0.86,0.83,0.98,0.4
studyfindsorg-2022,StudyFindsorg,studyfindsorg-2022-09-05T21:25:27.524591-04:00.lighthouse.json,2022-09-06,0.52,0.86,0.92,0.98,0.4
studyfindsorg-2022,StudyFindsorg,studyfindsorg-2022-09-06T21:21:25.260530-04:00.lighthouse.json,2022-09-07,0.57,0.86,0.83,0.98,0.4
studyfindsorg-2022,StudyFindsorg,studyfindsorg-2022-09-07T09:48:43.882557-04:00.lighthouse.json,2022-09-07,0.5,0.86,0.83,0.98,0.4
studyfindsorg-2022,StudyFindsorg,studyfindsorg-2022-09-07T21:24:43.711892-04:00.lighthouse.json,2022-09-08,0.59,0.86,0.83,0.98,0.4
studyfindsorg-2022,StudyFindsorg,studyfindsorg-2022-09-08T09:17:30.679950-04:00.lighthouse.json,2022-09-08,0.59,0.86,0.83,0.98,0.4
studyfindsorg-2022,StudyFindsorg,studyfindsorg-2022-09-08T21:26:00.933934-04:00.lighthouse.json,2022-09-09,0.5,0.86,0.83,0.98,0.4
studyfindsorg-2022,StudyFindsorg,studyfindsorg-2022-09-09T09:25:00.135857-04:00.lighthouse.json,2022-09-09,0.54,0.86,0.83,0.98,0.4
studyfindsorg-2022,StudyFindsorg,studyfindsorg-2022-09-09T21:25:37.511982-04:00.lighthouse.json,2022-09-10,0.54,0.86,0.83,0.98,0.4
studyfindsorg-2022,StudyFindsorg,studyfindsorg-2022-09-10T09:07:39.924020-04:00.lighthouse.json,2022-09-10,0.53,0.86,0.83,0.98,0.4
studyfindsorg-2022,StudyFindsorg,studyfindsorg-2022-09-10T21:22:08.074410-04:00.lighthouse.json,2022-09-11,0.51,0.86,0.83,0.98,0.4
studyfindsorg-2022,StudyFindsorg,studyfindsorg-2022-09-11T09:05:16.245398-04:00.lighthouse.json,2022-09-11,0.51,0.86,0.83,0.98,0.4
suntimes-2022,Suntimes,suntimes-2022-09-04T20:22:43.636241-05:00.lighthouse.json,2022-09-05,0.2,1.0,0.92,0.83,0.4
suntimes-2022,Suntimes,suntimes-2022-09-05T09:11:29.188723-05:00.lighthouse.json,2022-09-05,0.18,0.98,0.92,0.83,0.4
suntimes-2022,Suntimes,suntimes-2022-09-05T11:29:48.932069-05:00.lighthouse.json,2022-09-05,0.19,0.98,0.92,0.83,0.4
suntimes-2022,Suntimes,suntimes-2022-09-05T20:25:17.231946-05:00.lighthouse.json,2022-09-06,0.26,0.98,0.92,0.83,0.4
suntimes-2022,Suntimes,suntimes-2022-09-06T20:21:32.366884-05:00.lighthouse.json,2022-09-07,0.26,1.0,0.92,0.83,0.4
suntimes-2022,Suntimes,suntimes-2022-09-07T08:47:49.579777-05:00.lighthouse.json,2022-09-07,0.16,0.98,0.83,0.83,0.4
